Zipcode,Household Income,Income per Capita,Population,Median Contract Rent,Median Gross Rent,Median Home Value,Median Monthly Owner Costs,Median Age,Year,MA,MANAME
50210,73750.0,35802.0,1493,586,780,210700.0,1513.0,47.6,2019,19780.0,Des Moines-West Des Moines IA
50211,84782.0,41399.0,13152,764,855,219200.0,1576.0,36.5,2019,19780.0,Des Moines-West Des Moines IA
50212,63824.0,36643.0,2813,541,714,130800.0,1195.0,46.4,2019,,
50213,54502.0,27995.0,6953,579,779,113100.0,1128.0,39.5,2019,,
50214,67679.0,34387.0,866,-666666666,-666666666,238200.0,1655.0,34.7,2019,,
50216,77685.0,35453.0,2598,531,845,201900.0,1448.0,49.1,2019,19780.0,Des Moines-West Des Moines IA
50217,55568.0,34269.0,637,344,750,75800.0,875.0,41.2,2019,,
50218,53583.0,25884.0,143,711,922,62100.0,936.0,45.7,2019,19780.0,Des Moines-West Des Moines IA
50219,73708.0,32957.0,13785,664,826,202000.0,1374.0,35.6,2019,,
50220,49252.0,26702.0,8898,560,768,99900.0,1080.0,37.4,2019,19780.0,Des Moines-West Des Moines IA
50223,53026.0,26212.0,557,411,481,125000.0,1119.0,45.4,2019,,
50225,59461.0,30283.0,2776,528,650,157200.0,1316.0,42.0,2019,19780.0,Des Moines-West Des Moines IA
50226,113400.0,39947.0,6584,956,1158,290300.0,1770.0,33.2,2019,19780.0,Des Moines-West Des Moines IA
50228,78274.0,30904.0,3009,607,878,156400.0,1278.0,35.9,2019,19780.0,Des Moines-West Des Moines IA
50229,102250.0,42461.0,894,-666666666,-666666666,296000.0,1904.0,44.5,2019,19780.0,Des Moines-West Des Moines IA
50230,64643.0,31487.0,1067,397,428,113500.0,920.0,46.3,2019,11180.0,Ames IA
50231,53750.0,24828.0,170,425,725,102900.0,1023.0,35.0,2019,,
50232,75000.0,33914.0,480,478,871,150000.0,1194.0,38.6,2019,,
50233,76635.0,30514.0,1357,554,875,154500.0,1423.0,43.0,2019,19780.0,Des Moines-West Des Moines IA
50234,71250.0,33083.0,490,334,585,114400.0,1250.0,45.3,2019,,
50235,58833.0,25871.0,371,502,825,81400.0,1008.0,44.8,2019,19780.0,Des Moines-West Des Moines IA
50236,83750.0,39854.0,1650,517,638,158800.0,1292.0,39.5,2019,11180.0,Ames IA
50237,89063.0,42260.0,3101,521,579,264900.0,1655.0,46.2,2019,19780.0,Des Moines-West Des Moines IA
50238,52292.0,24098.0,1170,331,668,79800.0,1166.0,42.5,2019,,
50239,34063.0,31488.0,50,-666666666,-666666666,50800.0,650.0,40.8,2019,11180.0,Ames IA
50240,79500.0,40147.0,2874,592,878,204400.0,1534.0,44.2,2019,19780.0,Des Moines-West Des Moines IA
50242,79792.0,28721.0,595,439,663,142500.0,1203.0,33.3,2019,,
50243,63125.0,28097.0,234,838,975,107100.0,1159.0,37.2,2019,19780.0,Des Moines-West Des Moines IA
50244,75474.0,32338.0,2026,587,745,174700.0,1475.0,35.4,2019,11180.0,Ames IA
50246,58393.0,31385.0,674,396,638,97100.0,1103.0,45.3,2019,,
50247,68625.0,31832.0,2619,474,645,139300.0,1236.0,39.3,2019,11180.0,Ames IA
50248,81856.0,38469.0,4421,642,744,164600.0,1240.0,46.1,2019,11180.0,Ames IA
50249,52344.0,30448.0,1257,547,731,110700.0,865.0,47.4,2019,,
50250,56944.0,27413.0,2293,380,679,110100.0,1107.0,42.9,2019,19780.0,Des Moines-West Des Moines IA
50251,71607.0,30202.0,1360,513,710,134800.0,1184.0,42.3,2019,,
50254,76042.0,33441.0,246,-666666666,-666666666,121000.0,2518.0,40.9,2019,,
50256,54879.0,26586.0,430,-666666666,-666666666,86200.0,1139.0,28.5,2019,,
50257,57083.0,29657.0,1008,499,837,165800.0,1273.0,43.8,2019,19780.0,Des Moines-West Des Moines IA
50258,61953.0,30310.0,957,350,504,67000.0,957.0,55.0,2019,,
50261,109211.0,44201.0,2622,721,950,212900.0,1663.0,39.5,2019,19780.0,Des Moines-West Des Moines IA
50262,71500.0,35922.0,369,1021,1097,71300.0,913.0,49.8,2019,,
50263,100060.0,47272.0,25402,981,1148,248900.0,1761.0,33.1,2019,19780.0,Des Moines-West Des Moines IA
50264,50172.0,21291.0,468,331,903,75600.0,858.0,36.0,2019,,
50265,72631.0,42013.0,32532,847,929,194700.0,1504.0,39.0,2019,19780.0,Des Moines-West Des Moines IA
50266,77352.0,50496.0,29636,972,1091,252500.0,1656.0,34.3,2019,19780.0,Des Moines-West Des Moines IA
50268,41958.0,20249.0,1059,443,757,54400.0,927.0,39.5,2019,,
50271,60962.0,26499.0,639,575,1006,83900.0,950.0,39.8,2019,,
50272,52917.0,18747.0,179,-666666666,-666666666,53100.0,841.0,30.3,2019,,
50273,60691.0,35358.0,8457,558,774,176800.0,1439.0,38.5,2019,19780.0,Des Moines-West Des Moines IA
50275,43750.0,22589.0,585,563,714,129600.0,1567.0,46.5,2019,,
50276,80787.0,34728.0,2388,524,782,177800.0,1536.0,43.0,2019,19780.0,Des Moines-West Des Moines IA
50277,49750.0,25958.0,316,506,763,96200.0,1031.0,52.0,2019,19780.0,Des Moines-West Des Moines IA
50278,58063.0,29272.0,771,471,667,118800.0,1125.0,45.1,2019,11180.0,Ames IA
50309,49240.0,40531.0,8040,826,874,281100.0,1569.0,29.6,2019,19780.0,Des Moines-West Des Moines IA
50310,63773.0,32707.0,31832,760,868,154900.0,1323.0,35.7,2019,19780.0,Des Moines-West Des Moines IA
50311,50676.0,28229.0,15738,684,763,149600.0,1323.0,28.4,2019,19780.0,Des Moines-West Des Moines IA
50312,64552.0,52864.0,15883,742,827,212500.0,1585.0,39.9,2019,19780.0,Des Moines-West Des Moines IA
50313,53740.0,23414.0,18834,774,909,107700.0,1117.0,36.3,2019,19780.0,Des Moines-West Des Moines IA
50314,38638.0,20152.0,11377,665,785,91200.0,1110.0,33.0,2019,19780.0,Des Moines-West Des Moines IA
50315,51614.0,25923.0,35795,718,825,118800.0,1149.0,38.0,2019,19780.0,Des Moines-West Des Moines IA
50316,45275.0,20105.0,16520,666,811,93300.0,977.0,30.8,2019,19780.0,Des Moines-West Des Moines IA
50317,53973.0,25023.0,37983,757,882,117400.0,1122.0,35.8,2019,19780.0,Des Moines-West Des Moines IA
50320,60066.0,26419.0,22687,769,894,164800.0,1452.0,31.6,2019,19780.0,Des Moines-West Des Moines IA
50321,59324.0,32894.0,8698,810,899,203800.0,1761.0,30.6,2019,19780.0,Des Moines-West Des Moines IA
50322,70325.0,36454.0,31118,824,914,191500.0,1429.0,38.8,2019,19780.0,Des Moines-West Des Moines IA
50323,145777.0,54339.0,14593,1183,1332,339600.0,2042.0,35.8,2019,19780.0,Des Moines-West Des Moines IA
50324,64230.0,36435.0,4953,860,1019,186700.0,1488.0,42.7,2019,19780.0,Des Moines-West Des Moines IA
50325,104554.0,50328.0,17186,882,984,265100.0,1869.0,39.4,2019,19780.0,Des Moines-West Des Moines IA
50327,82351.0,36150.0,11400,911,1007,215900.0,1648.0,39.7,2019,19780.0,Des Moines-West Des Moines IA
50401,51339.0,30766.0,28957,561,722,118800.0,1069.0,43.2,2019,,
50420,58750.0,29841.0,283,404,438,50000.0,1083.0,38.9,2019,,
50421,57153.0,30272.0,2899,501,599,89600.0,984.0,46.6,2019,,
50423,51190.0,26663.0,2599,525,578,87100.0,942.0,46.1,2019,,
50424,61552.0,33204.0,1467,340,621,69600.0,868.0,49.1,2019,,
50428,60503.0,39386.0,9374,499,636,166800.0,1376.0,50.1,2019,,
50430,52411.0,29975.0,412,425,707,65000.0,959.0,54.8,2019,,
50431,47813.0,23485.0,218,325,517,61200.0,929.0,43.6,2019,,
50432,41250.0,25542.0,230,425,660,50800.0,767.0,52.6,2019,,
50433,47386.0,22512.0,282,-666666666,-666666666,110900.0,1088.0,35.4,2019,,
50434,52500.0,32056.0,362,525,575,100000.0,953.0,52.8,2019,,
50435,70417.0,33414.0,718,234,669,143400.0,1278.0,49.4,2019,,
50436,50036.0,27885.0,5652,496,623,117800.0,1095.0,40.1,2019,,
50438,69727.0,31626.0,4167,616,681,135300.0,1108.0,42.6,2019,,
50440,76250.0,42922.0,418,353,480,101900.0,873.0,42.6,2019,,
50441,55464.0,30718.0,5289,539,745,91100.0,948.0,42.9,2019,,
50444,76250.0,30785.0,376,394,545,150000.0,1625.0,39.5,2019,,
50446,66250.0,33871.0,543,322,551,126100.0,864.0,49.7,2019,,
50447,54643.0,24492.0,1260,401,569,65600.0,897.0,35.0,2019,,
50448,55000.0,36034.0,671,404,658,104300.0,922.0,55.6,2019,,
50449,60445.0,30026.0,900,438,620,79100.0,677.0,35.5,2019,,
50450,51827.0,29251.0,2826,464,613,103900.0,955.0,41.3,2019,,
50451,48125.0,32095.0,567,660,675,41400.0,833.0,35.5,2019,,
50452,60000.0,24038.0,983,449,642,110200.0,810.0,29.8,2019,,
50453,59375.0,34382.0,576,521,628,133300.0,1202.0,61.6,2019,,
50455,58750.0,20318.0,591,346,615,100000.0,908.0,24.8,2019,,
50456,60125.0,29520.0,1813,398,543,91500.0,938.0,42.1,2019,,
50457,64886.0,37681.0,335,475,733,82900.0,859.0,51.6,2019,,
50458,60156.0,29827.0,2283,534,723,112500.0,987.0,41.4,2019,,
50459,52267.0,30256.0,2906,517,692,107100.0,1088.0,42.8,2019,,
50460,78125.0,43760.0,306,-666666666,-666666666,195200.0,1094.0,46.8,2019,,
50461,58886.0,31615.0,5532,473,624,121200.0,1043.0,46.1,2019,,
50464,65000.0,34822.0,628,521,888,92500.0,986.0,38.8,2019,,
50465,36250.0,24668.0,161,505,675,29300.0,838.0,54.2,2019,,
50466,51146.0,25007.0,1680,422,615,100700.0,882.0,37.5,2019,,
50468,57581.0,35879.0,1383,335,496,156100.0,1016.0,46.4,2019,,
50469,64940.0,31338.0,1465,438,475,138800.0,1131.0,39.6,2019,,
50470,50000.0,30293.0,221,325,583,61300.0,606.0,60.5,2019,,
50471,48333.0,26798.0,619,425,575,86000.0,850.0,47.5,2019,,
50472,67862.0,30683.0,2325,386,634,153300.0,998.0,44.2,2019,,
50473,88239.0,25697.0,294,-666666666,-666666666,58400.0,680.0,43.4,2019,,
50475,53065.0,29123.0,1519,510,633,96600.0,1026.0,50.0,2019,,
50476,44821.0,27450.0,670,355,433,80200.0,942.0,46.3,2019,,
50477,57946.0,31059.0,237,420,467,59400.0,1286.0,61.3,2019,,
50478,46875.0,30367.0,638,343,689,83000.0,1019.0,54.8,2019,,
50479,48750.0,29052.0,549,394,541,75000.0,907.0,34.8,2019,,
50480,59271.0,26061.0,916,361,704,59700.0,1026.0,39.7,2019,,
50482,68598.0,31845.0,868,595,890,161400.0,1071.0,52.1,2019,,
50483,77813.0,34928.0,604,434,489,99600.0,865.0,44.2,2019,,
50484,62614.0,28391.0,397,400,525,65300.0,1008.0,40.6,2019,,
50501,43214.0,25833.0,28077,541,650,101400.0,1084.0,37.1,2019,,
50510,65268.0,34406.0,1003,420,665,80000.0,915.0,45.8,2019,,
50511,54628.0,33611.0,6767,526,708,149000.0,1156.0,48.6,2019,,
50514,47188.0,26773.0,1384,400,571,83600.0,1003.0,48.2,2019,,
50515,30234.0,30538.0,193,363,433,40700.0,1042.0,45.9,2019,,
50516,64196.0,31102.0,589,432,611,97000.0,1036.0,45.8,2019,,
50517,48750.0,24985.0,1120,428,519,81600.0,905.0,42.2,2019,,
50518,68750.0,23322.0,405,432,618,106500.0,880.0,35.7,2019,,
50519,50278.0,29102.0,595,394,497,77200.0,956.0,45.0,2019,,
50520,72292.0,21465.0,166,-666666666,-666666666,72000.0,840.0,31.3,2019,,
50522,67344.0,26818.0,958,438,648,71300.0,1070.0,42.0,2019,,
50523,47500.0,24636.0,574,552,793,77100.0,933.0,40.3,2019,,
50524,62250.0,29467.0,620,602,631,122100.0,1245.0,38.2,2019,,
50525,48024.0,28401.0,3383,527,676,92500.0,1000.0,44.6,2019,,
50527,37250.0,24994.0,228,-666666666,-666666666,81800.0,1094.0,48.8,2019,,
50528,60556.0,37997.0,277,237,569,96900.0,760.0,42.9,2019,,
50529,53750.0,30317.0,846,527,725,83400.0,884.0,38.9,2019,,
50530,60903.0,25059.0,1172,437,521,119700.0,1067.0,39.0,2019,,
50532,58542.0,27764.0,807,424,480,126000.0,996.0,42.2,2019,,
50533,54150.0,30423.0,3982,493,630,85600.0,943.0,39.0,2019,,
50535,57031.0,29869.0,1024,422,698,84800.0,882.0,33.6,2019,,
50536,53184.0,28261.0,4447,496,609,119900.0,989.0,38.5,2019,,
50538,50250.0,26749.0,460,420,548,58100.0,780.0,41.3,2019,,
50539,50417.0,29918.0,542,323,657,59500.0,828.0,39.5,2019,,
50540,74375.0,30002.0,1103,396,575,80200.0,973.0,42.4,2019,,
50541,46667.0,27078.0,837,346,544,83300.0,1098.0,40.2,2019,,
50542,63021.0,31677.0,967,505,633,67300.0,847.0,43.4,2019,,
50543,51324.0,28530.0,1400,453,537,97700.0,1026.0,47.8,2019,,
50544,60833.0,26118.0,429,337,625,81700.0,967.0,35.8,2019,,
50546,45893.0,29452.0,257,368,429,54200.0,942.0,49.4,2019,,
50548,56426.0,31324.0,5557,467,561,125600.0,1129.0,45.9,2019,,
50554,50648.0,32425.0,1625,407,615,70500.0,917.0,45.7,2019,,
50557,52308.0,30872.0,661,438,642,83800.0,785.0,54.0,2019,,
50558,65208.0,29910.0,688,475,683,67500.0,1082.0,35.8,2019,,
50559,50833.0,27065.0,321,461,583,75000.0,679.0,53.6,2019,,
50560,57500.0,39740.0,617,509,711,48200.0,750.0,52.7,2019,,
50561,62813.0,31380.0,475,421,479,55000.0,760.0,39.4,2019,,
50562,54659.0,51918.0,361,422,725,61700.0,890.0,46.5,2019,,
50563,50833.0,31464.0,2561,441,598,100900.0,956.0,40.4,2019,,
50565,61250.0,40116.0,417,388,600,73800.0,1042.0,48.8,2019,,
50566,64167.0,34626.0,485,558,-666666666,132100.0,1019.0,46.1,2019,,
50567,58542.0,26598.0,280,465,621,135900.0,1042.0,49.0,2019,,
50568,60156.0,29410.0,1523,416,497,89500.0,888.0,38.8,2019,,
50569,60833.0,33366.0,650,463,547,76900.0,884.0,57.3,2019,,
50570,66875.0,26776.0,217,-666666666,1025,112500.0,900.0,42.3,2019,,
50571,59028.0,32669.0,345,-666666666,390,75000.0,654.0,42.4,2019,,
50574,53071.0,29328.0,1996,420,589,81900.0,771.0,55.3,2019,,
50575,55341.0,33149.0,783,367,567,60400.0,905.0,55.5,2019,,
50576,56667.0,26270.0,325,350,-666666666,75000.0,1339.0,42.6,2019,,
50577,46458.0,29229.0,379,468,496,53700.0,929.0,42.4,2019,,
50578,45714.0,30638.0,629,433,525,43300.0,556.0,44.7,2019,,
50579,48618.0,25055.0,2827,426,605,77400.0,917.0,44.3,2019,,
50581,43911.0,26444.0,841,382,593,43000.0,800.0,43.1,2019,,
50582,38958.0,25860.0,299,379,-666666666,65000.0,881.0,43.0,2019,,
50583,55286.0,33035.0,2628,484,651,85200.0,959.0,44.5,2019,,
50585,61500.0,29028.0,1302,477,797,94100.0,1054.0,37.8,2019,,
50586,53281.0,26141.0,254,525,731,87500.0,986.0,50.0,2019,,
50588,55420.0,24391.0,12572,569,699,133800.0,1174.0,31.7,2019,,
50590,40450.0,24245.0,889,345,730,52300.0,830.0,39.8,2019,,
50591,59688.0,23801.0,422,544,794,93800.0,828.0,41.2,2019,,
50594,48929.0,34300.0,166,463,631,93200.0,1125.0,49.0,2019,,
50595,58417.0,29240.0,8988,560,701,104400.0,1020.0,42.5,2019,,
50597,53417.0,28415.0,1052,435,588,133000.0,1034.0,52.2,2019,,
50598,65852.0,31008.0,936,434,557,76500.0,1010.0,37.3,2019,,
50599,67857.0,34460.0,376,429,622,84600.0,955.0,47.8,2019,,
50601,58636.0,30461.0,2638,452,565,89100.0,1069.0,40.3,2019,47940.0,Waterloo-Cedar Falls IA
50602,56000.0,27390.0,1549,408,516,103200.0,864.0,43.6,2019,,
50603,52639.0,27718.0,443,438,619,85900.0,1011.0,53.2,2019,,
50604,56747.0,33072.0,1779,434,592,115700.0,1005.0,49.5,2019,47940.0,Waterloo-Cedar Falls IA
50605,61333.0,28771.0,242,426,621,45000.0,786.0,59.3,2019,,
50606,50577.0,23177.0,742,394,500,84200.0,840.0,41.8,2019,,
50607,68214.0,36276.0,466,438,565,125700.0,1357.0,43.0,2019,,
50609,86667.0,40892.0,422,494,733,114300.0,1099.0,43.5,2019,47940.0,Waterloo-Cedar Falls IA
50611,43250.0,26207.0,294,504,668,74200.0,983.0,52.4,2019,,
50612,69375.0,52724.0,322,-666666666,-666666666,240900.0,1275.0,58.5,2019,,
50613,62853.0,34903.0,43717,761,880,192700.0,1479.0,27.9,2019,47940.0,Waterloo-Cedar Falls IA
50616,46430.0,27257.0,10214,457,533,105800.0,1023.0,41.5,2019,,
50619,60278.0,32607.0,2306,473,712,119000.0,1020.0,41.0,2019,,
50621,65441.0,35097.0,1546,461,661,128400.0,1227.0,48.8,2019,47940.0,Waterloo-Cedar Falls IA
50622,81563.0,42176.0,3213,542,642,209000.0,1408.0,37.6,2019,47940.0,Waterloo-Cedar Falls IA
50624,86154.0,45984.0,1560,573,649,197800.0,1415.0,40.5,2019,47940.0,Waterloo-Cedar Falls IA
50625,55966.0,26041.0,1091,402,614,70300.0,932.0,47.1,2019,,
50626,73000.0,32753.0,1694,492,647,160500.0,1218.0,41.7,2019,47940.0,Waterloo-Cedar Falls IA
50627,52014.0,25285.0,3200,399,597,93300.0,944.0,46.6,2019,47940.0,Waterloo-Cedar Falls IA
50628,57070.0,33449.0,1287,371,539,116300.0,1177.0,44.0,2019,,
50629,74766.0,33012.0,2605,539,658,148000.0,1200.0,38.9,2019,47940.0,Waterloo-Cedar Falls IA
50630,58092.0,32222.0,1738,416,651,110600.0,995.0,44.3,2019,47940.0,Waterloo-Cedar Falls IA
50632,60461.0,33164.0,1024,421,586,90700.0,1035.0,48.4,2019,,
50633,77875.0,33859.0,333,761,917,58000.0,909.0,56.2,2019,,
50634,60972.0,33528.0,822,472,582,152400.0,1162.0,44.7,2019,47940.0,Waterloo-Cedar Falls IA
50635,62500.0,35537.0,1584,414,591,105300.0,955.0,41.0,2019,,
50636,47228.0,27702.0,1695,332,551,105600.0,1042.0,54.9,2019,,
50638,66602.0,34742.0,3304,413,556,123200.0,1095.0,42.5,2019,47940.0,Waterloo-Cedar Falls IA
50641,52917.0,50811.0,1376,387,579,102300.0,984.0,40.3,2019,,
50642,69423.0,27821.0,550,510,760,127800.0,973.0,34.1,2019,47940.0,Waterloo-Cedar Falls IA
50643,87866.0,37062.0,2773,691,927,199800.0,1529.0,42.5,2019,47940.0,Waterloo-Cedar Falls IA
50644,63673.0,35148.0,9046,552,740,147400.0,1320.0,41.2,2019,,
50645,61000.0,29630.0,1062,363,433,130100.0,1236.0,49.3,2019,47940.0,Waterloo-Cedar Falls IA
50647,79880.0,33893.0,2194,552,575,223000.0,1474.0,43.7,2019,47940.0,Waterloo-Cedar Falls IA
50648,77935.0,29520.0,4247,501,660,169000.0,1388.0,34.1,2019,47940.0,Waterloo-Cedar Falls IA
50650,47833.0,23059.0,865,465,659,75700.0,823.0,33.6,2019,,
50651,66654.0,29265.0,3920,461,657,140200.0,1169.0,40.1,2019,47940.0,Waterloo-Cedar Falls IA
50652,40000.0,18329.0,91,517,725,57000.0,860.0,42.3,2019,,
50653,60625.0,29141.0,619,413,581,87500.0,1079.0,37.8,2019,,
50654,67375.0,31271.0,502,363,433,165300.0,1225.0,44.9,2019,,
50655,56154.0,26451.0,768,407,525,106800.0,973.0,41.0,2019,,
50658,61111.0,37684.0,2305,444,539,113600.0,1071.0,45.0,2019,47940.0,Waterloo-Cedar Falls IA
50659,62963.0,29758.0,5670,521,720,123000.0,1057.0,42.0,2019,,
50660,58810.0,26932.0,1332,542,689,114300.0,1148.0,38.4,2019,47940.0,Waterloo-Cedar Falls IA
50662,43219.0,25230.0,6669,428,651,93400.0,963.0,45.4,2019,,
50665,61446.0,28677.0,2883,432,594,165400.0,1270.0,42.0,2019,47940.0,Waterloo-Cedar Falls IA
50666,75795.0,31338.0,952,553,642,122200.0,953.0,37.9,2019,47940.0,Waterloo-Cedar Falls IA
50667,70156.0,33254.0,718,425,486,189600.0,1484.0,46.5,2019,47940.0,Waterloo-Cedar Falls IA
50668,71250.0,29001.0,1168,405,523,143500.0,1208.0,41.8,2019,47940.0,Waterloo-Cedar Falls IA
50669,65296.0,38415.0,2259,475,630,130900.0,1134.0,45.4,2019,47940.0,Waterloo-Cedar Falls IA
50670,65625.0,35773.0,2270,480,564,135600.0,1208.0,43.4,2019,47940.0,Waterloo-Cedar Falls IA
50671,57596.0,46801.0,166,-666666666,-666666666,77000.0,788.0,44.0,2019,,
50672,54205.0,30046.0,532,345,590,105500.0,971.0,50.8,2019,47940.0,Waterloo-Cedar Falls IA
50673,66250.0,27427.0,182,475,783,97500.0,993.0,44.0,2019,47940.0,Waterloo-Cedar Falls IA
50674,67734.0,34213.0,3733,451,695,122300.0,1053.0,42.6,2019,47940.0,Waterloo-Cedar Falls IA
50675,65061.0,32053.0,2407,571,876,129100.0,1208.0,41.6,2019,,
50676,66447.0,32394.0,2196,417,576,108400.0,1019.0,39.7,2019,47940.0,Waterloo-Cedar Falls IA
50677,69485.0,30537.0,12526,610,703,181900.0,1362.0,38.7,2019,47940.0,Waterloo-Cedar Falls IA
50680,61818.0,39312.0,1090,418,513,93400.0,981.0,46.2,2019,47940.0,Waterloo-Cedar Falls IA
50681,62250.0,39769.0,440,425,711,89300.0,924.0,48.6,2019,,
50682,73468.0,29960.0,1897,283,514,138900.0,1121.0,39.4,2019,,
50701,56510.0,34300.0,30817,627,760,151800.0,1232.0,38.6,2019,47940.0,Waterloo-Cedar Falls IA
50702,49258.0,26279.0,19446,630,751,116200.0,1025.0,37.5,2019,47940.0,Waterloo-Cedar Falls IA
50703,34698.0,20365.0,19306,599,779,77100.0,880.0,35.7,2019,47940.0,Waterloo-Cedar Falls IA
50707,49779.0,23347.0,8329,619,787,110700.0,998.0,39.6,2019,47940.0,Waterloo-Cedar Falls IA
50801,46356.0,26648.0,9383,449,594,103600.0,988.0,39.8,2019,,
50830,65962.0,30414.0,1760,386,547,109200.0,1005.0,43.8,2019,,
50833,54107.0,29841.0,2294,441,594,77300.0,1011.0,41.2,2019,,
50836,40625.0,41177.0,257,308,479,40000.0,763.0,55.9,2019,,
50837,52895.0,28221.0,341,602,1010,100400.0,863.0,50.8,2019,,
50840,62188.0,35745.0,568,410,750,80000.0,1183.0,39.6,2019,,
50841,50347.0,29760.0,2538,405,493,85800.0,994.0,45.1,2019,,
50842,48750.0,26495.0,84,-666666666,-666666666,75000.0,1063.0,56.3,2019,,
50843,50625.0,24413.0,442,440,725,74500.0,1796.0,44.0,2019,,
50845,55066.0,24031.0,849,443,748,68900.0,1106.0,37.6,2019,,
50846,53558.0,30728.0,959,435,544,75900.0,786.0,36.5,2019,,
50847,36250.0,21724.0,82,-666666666,-666666666,36800.0,700.0,40.3,2019,,
50849,50954.0,30789.0,2488,422,522,102900.0,1071.0,45.8,2019,,
50851,44651.0,27991.0,2037,398,472,102300.0,1072.0,41.6,2019,,
50853,56205.0,26721.0,682,349,606,85400.0,890.0,37.9,2019,,
50854,53750.0,26804.0,2666,421,652,95600.0,996.0,42.1,2019,,
50857,57188.0,30923.0,189,-666666666,-666666666,177300.0,1000.0,57.5,2019,,
50858,48333.0,26927.0,732,292,550,91300.0,937.0,46.3,2019,,
50859,48594.0,26335.0,643,575,900,81400.0,1125.0,39.1,2019,,
50860,44231.0,27708.0,158,278,445,207800.0,1425.0,58.2,2019,,
50861,70938.0,42986.0,239,415,756,107100.0,1850.0,53.1,2019,,
50862,62500.0,32742.0,202,566,741,44600.0,747.0,25.5,2019,,
50863,65250.0,33066.0,187,-666666666,-666666666,55000.0,817.0,51.3,2019,,
50864,51741.0,27079.0,1900,433,614,74700.0,918.0,41.5,2019,,
51001,60125.0,28198.0,2330,477,632,118600.0,1088.0,40.1,2019,43580.0,Sioux City IA-NE-SD
51002,63229.0,30476.0,2778,549,744,120400.0,1113.0,37.2,2019,,
51003,72356.0,33254.0,1713,623,768,151600.0,1241.0,37.6,2019,,
51004,59205.0,33483.0,963,427,752,88900.0,929.0,48.1,2019,43580.0,Sioux City IA-NE-SD
51005,69375.0,37741.0,1321,410,529,135300.0,1033.0,53.1,2019,,
51006,54722.0,32600.0,1025,310,468,66400.0,756.0,50.3,2019,43580.0,Sioux City IA-NE-SD
51007,96875.0,55964.0,508,-666666666,-666666666,159400.0,1558.0,55.2,2019,43580.0,Sioux City IA-NE-SD
51008,88125.0,38513.0,157,675,825,104500.0,820.0,41.0,2019,43580.0,Sioux City IA-NE-SD
51009,43250.0,19020.0,246,246,446,63800.0,583.0,14.5,2019,,
51010,60556.0,30007.0,367,464,644,75000.0,792.0,60.6,2019,,
51012,53536.0,30595.0,6317,442,564,110700.0,1103.0,45.9,2019,,
51014,61667.0,33152.0,405,425,700,95700.0,980.0,49.1,2019,,
51016,48869.0,27476.0,1339,341,546,93600.0,993.0,49.4,2019,43580.0,Sioux City IA-NE-SD
51018,66375.0,26372.0,386,325,488,82900.0,1063.0,29.7,2019,43580.0,Sioux City IA-NE-SD
51019,65000.0,32764.0,959,295,528,96000.0,920.0,42.3,2019,43580.0,Sioux City IA-NE-SD
51020,51250.0,29794.0,705,388,536,73500.0,811.0,35.7,2019,,
51022,63333.0,36942.0,649,408,625,110900.0,876.0,42.0,2019,,
51023,52153.0,23778.0,3268,483,583,90400.0,1033.0,35.6,2019,43580.0,Sioux City IA-NE-SD
51024,73424.0,35324.0,1874,604,725,204600.0,1208.0,46.8,2019,43580.0,Sioux City IA-NE-SD
51025,59932.0,34069.0,1924,466,585,110500.0,945.0,41.3,2019,,
51026,68750.0,36022.0,723,383,483,131300.0,1069.0,56.1,2019,43580.0,Sioux City IA-NE-SD
51027,67222.0,36592.0,1112,615,829,113500.0,908.0,43.5,2019,43580.0,Sioux City IA-NE-SD
51028,60968.0,33793.0,2327,475,613,155700.0,1187.0,40.3,2019,43580.0,Sioux City IA-NE-SD
51030,81625.0,35737.0,1807,508,652,189400.0,1428.0,43.7,2019,43580.0,Sioux City IA-NE-SD
51031,65919.0,34311.0,12026,543,681,162800.0,1206.0,38.8,2019,43580.0,Sioux City IA-NE-SD
51033,48750.0,25088.0,390,329,919,71700.0,862.0,41.7,2019,,
51034,48309.0,26572.0,1757,365,531,89000.0,962.0,48.6,2019,43580.0,Sioux City IA-NE-SD
51035,59417.0,43157.0,1579,427,641,112500.0,952.0,51.3,2019,43580.0,Sioux City IA-NE-SD
51036,75208.0,27681.0,1053,433,723,218300.0,1153.0,34.2,2019,,
51037,27193.0,23054.0,385,329,527,95000.0,894.0,33.5,2019,,
51038,65625.0,30752.0,1729,494,761,155400.0,1153.0,44.2,2019,43580.0,Sioux City IA-NE-SD
51039,70694.0,32608.0,2635,536,758,158200.0,1226.0,40.3,2019,43580.0,Sioux City IA-NE-SD
51040,41250.0,28666.0,3500,473,611,98500.0,993.0,42.0,2019,,
51041,77920.0,28235.0,7180,539,690,172900.0,1176.0,32.1,2019,,
51046,68594.0,36578.0,1510,611,662,109600.0,1024.0,51.2,2019,,
51047,65000.0,29150.0,697,375,675,85000.0,1141.0,43.4,2019,,
51048,57955.0,26117.0,639,379,706,81800.0,1021.0,32.9,2019,43580.0,Sioux City IA-NE-SD
51049,50625.0,24061.0,601,275,475,55800.0,800.0,41.5,2019,,
51050,71948.0,34662.0,2720,493,620,160400.0,1223.0,43.2,2019,43580.0,Sioux City IA-NE-SD
51051,31875.0,19868.0,76,179,340,62500.0,767.0,47.5,2019,,
