Household Income_2014,Population_2014,Median Contract Rent_2014,Median Gross Rent_2014,Median Home Value_2014,Median Monthly Owner Costs_2014,state,Zipcode,Household Income_2019,Population_2019,Median Contract Rent_2019,Median Gross Rent_2019,Median Home Value_2019,Median Monthly Owner Costs_2019
30673.0,622,280.0,546.0,47300.0,824.0,37,28007,50163.0,720.0,433.0,822.0,80200.0,1004.0
28578.0,982,435.0,693.0,85800.0,876.0,37,28009,39000.0,1183.0,480.0,705.0,84100.0,791.0
50812.0,20453,561.0,728.0,158500.0,1393.0,37,28012,71338.0,23830.0,742.0,913.0,204200.0,1456.0
34553.0,12560,488.0,661.0,98800.0,1008.0,37,28016,46400.0,13405.0,548.0,739.0,115500.0,1051.0
-666666666.0,690,-666666666.0,-666666666.0,-666666666.0,-666666666.0,37,28017,-666666666.0,730.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0
41587.0,5511,529.0,751.0,133100.0,946.0,37,28018,44231.0,5234.0,405.0,711.0,114500.0,979.0
-666666666.0,0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,37,28019,-666666666.0,0.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0
30272.0,1861,315.0,465.0,87200.0,947.0,37,28020,47667.0,2354.0,722.0,935.0,78700.0,1145.0
41990.0,12897,475.0,660.0,116500.0,1072.0,37,28021,46036.0,14408.0,491.0,738.0,134000.0,1147.0
47204.0,14068,535.0,700.0,148300.0,1181.0,37,28023,58546.0,16129.0,633.0,790.0,144200.0,1124.0
50764.0,51061,594.0,789.0,146600.0,1234.0,37,28025,55443.0,54425.0,660.0,857.0,172000.0,1248.0
58132.0,56990,668.0,836.0,176700.0,1439.0,37,28027,76776.0,68716.0,870.0,1055.0,225500.0,1511.0
83073.0,25223,938.0,1077.0,237200.0,1702.0,37,28031,91658.0,28077.0,1143.0,1239.0,314600.0,1743.0
48707.0,3183,631.0,836.0,121000.0,1328.0,37,28032,69444.0,3245.0,605.0,859.0,149500.0,1191.0
51331.0,2579,620.0,770.0,108500.0,1040.0,37,28033,47877.0,3132.0,450.0,649.0,132000.0,1057.0
42628.0,18047,495.0,671.0,118200.0,1115.0,37,28034,48132.0,17386.0,536.0,719.0,129800.0,1138.0
92136.0,15335,805.0,958.0,360100.0,2147.0,37,28036,117312.0,18266.0,1039.0,1177.0,398500.0,2149.0
73453.0,18336,670.0,818.0,282900.0,1718.0,37,28037,79689.0,20619.0,700.0,850.0,320500.0,1715.0
16964.0,100,-666666666.0,-666666666.0,66300.0,833.0,37,28039,23438.0,82.0,-666666666.0,-666666666.0,87500.0,-666666666.0
40870.0,7876,420.0,596.0,103300.0,972.0,37,28040,41354.0,7441.0,469.0,696.0,98000.0,917.0
33559.0,22066,406.0,593.0,96800.0,897.0,37,28043,35317.0,20339.0,430.0,600.0,110100.0,952.0
31038.0,35550,514.0,746.0,91200.0,1014.0,37,28052,39426.0,35169.0,602.0,853.0,102400.0,1034.0
38139.0,35722,573.0,756.0,124800.0,1154.0,37,28054,45856.0,37876.0,709.0,869.0,139100.0,1146.0
56415.0,32669,605.0,740.0,154800.0,1308.0,37,28056,68890.0,34373.0,716.0,875.0,172200.0,1346.0
53958.0,3036,646.0,747.0,108300.0,1078.0,37,28071,47386.0,2667.0,464.0,639.0,156300.0,1146.0
52569.0,1242,523.0,844.0,148900.0,1226.0,37,28072,48571.0,1527.0,298.0,398.0,155200.0,1195.0
38042.0,5852,456.0,652.0,76400.0,947.0,37,28073,42331.0,6541.0,466.0,704.0,101300.0,959.0
81198.0,16508,896.0,1180.0,236800.0,1653.0,37,28075,107397.0,19099.0,1371.0,1625.0,292600.0,1734.0
17095.0,847,322.0,431.0,92500.0,-666666666.0,37,28076,37523.0,521.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0
19444.0,382,454.0,632.0,84400.0,858.0,37,28077,18950.0,467.0,486.0,622.0,67500.0,800.0
82734.0,54616,921.0,1053.0,246000.0,1713.0,37,28078,100980.0,61043.0,1140.0,1276.0,302300.0,1788.0
66984.0,32573,921.0,1098.0,182900.0,1385.0,37,28079,82273.0,37694.0,1235.0,1411.0,220300.0,1473.0
51270.0,7965,547.0,811.0,123200.0,1154.0,37,28080,59375.0,7857.0,519.0,727.0,148400.0,1094.0
41161.0,26845,571.0,792.0,125900.0,1131.0,37,28081,51339.0,28116.0,615.0,799.0,143700.0,1131.0
40496.0,23332,593.0,771.0,120100.0,1062.0,37,28083,48000.0,25536.0,676.0,880.0,127200.0,1054.0
38410.0,25600,484.0,642.0,107000.0,1019.0,37,28086,44963.0,25436.0,506.0,694.0,124400.0,1078.0
41624.0,3128,549.0,851.0,113000.0,1131.0,37,28088,57301.0,2746.0,955.0,1138.0,131200.0,1150.0
31875.0,208,-666666666.0,-666666666.0,100000.0,1063.0,37,28089,32750.0,227.0,-666666666.0,-666666666.0,157800.0,1250.0
35625.0,8979,406.0,544.0,91800.0,902.0,37,28090,36117.0,7820.0,465.0,678.0,106600.0,1064.0
30185.0,2010,400.0,609.0,76200.0,764.0,37,28091,42775.0,1975.0,387.0,570.0,79600.0,801.0
42122.0,38795,482.0,630.0,128800.0,1084.0,37,28092,50267.0,40517.0,526.0,682.0,139300.0,1082.0
52279.0,5573,545.0,598.0,154300.0,1242.0,37,28097,54505.0,6078.0,534.0,819.0,168100.0,1217.0
41726.0,3723,497.0,694.0,119700.0,1190.0,37,28098,54093.0,3632.0,592.0,842.0,118800.0,1141.0
42292.0,678,491.0,726.0,137500.0,1201.0,37,28101,86458.0,970.0,744.0,958.0,285900.0,1577.0
32083.0,80,-666666666.0,-666666666.0,72500.0,788.0,37,28102,51125.0,95.0,-666666666.0,-666666666.0,75500.0,1094.0
47822.0,10222,552.0,711.0,137300.0,1130.0,37,28103,61532.0,11281.0,587.0,865.0,179900.0,1246.0
93548.0,30282,913.0,1116.0,278400.0,1826.0,37,28104,105333.0,31773.0,1101.0,1346.0,321700.0,1829.0
66299.0,41882,796.0,940.0,211900.0,1492.0,37,28105,78620.0,46180.0,1139.0,1281.0,260300.0,1591.0
52507.0,7106,445.0,678.0,171900.0,1206.0,37,28107,79471.0,8024.0,596.0,844.0,234000.0,1491.0
-666666666.0,86,-666666666.0,-666666666.0,-666666666.0,-666666666.0,37,28108,54279.0,160.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0
33333.0,292,469.0,536.0,110000.0,1083.0,37,28109,48250.0,334.0,-666666666.0,-666666666.0,114100.0,775.0
56264.0,52108,615.0,817.0,164000.0,1347.0,37,28110,62279.0,53733.0,781.0,1010.0,183100.0,1293.0
47159.0,26362,621.0,787.0,148800.0,1141.0,37,28112,54302.0,26831.0,660.0,883.0,167600.0,1245.0
45341.0,7267,442.0,674.0,99400.0,964.0,37,28114,43858.0,7475.0,454.0,618.0,90900.0,959.0
54890.0,34226,628.0,796.0,170700.0,1353.0,37,28115,63828.0,37673.0,763.0,900.0,214400.0,1406.0
78007.0,36210,899.0,1024.0,344300.0,1854.0,37,28117,89189.0,40855.0,1066.0,1186.0,418100.0,2009.0
33319.0,3580,368.0,595.0,58700.0,751.0,37,28119,37500.0,2391.0,509.0,849.0,65200.0,757.0
49261.0,20193,558.0,711.0,150100.0,1283.0,37,28120,61680.0,21582.0,648.0,833.0,162100.0,1257.0
45106.0,5945,565.0,767.0,171100.0,1207.0,37,28124,68825.0,5946.0,680.0,845.0,187900.0,1327.0
53587.0,2180,429.0,495.0,188900.0,1301.0,37,28125,65667.0,2421.0,535.0,811.0,211900.0,1204.0
47012.0,7836,417.0,604.0,124600.0,1194.0,37,28127,63030.0,7704.0,491.0,715.0,165300.0,1124.0
37956.0,6551,449.0,693.0,106100.0,977.0,37,28128,49219.0,7519.0,461.0,709.0,115900.0,902.0
47740.0,5620,479.0,684.0,138300.0,1191.0,37,28129,57138.0,5416.0,505.0,720.0,154600.0,1203.0
42873.0,2558,513.0,879.0,105100.0,958.0,37,28133,57741.0,2420.0,442.0,827.0,130200.0,1186.0
48598.0,10000,801.0,914.0,147400.0,1186.0,37,28134,60116.0,11037.0,985.0,1165.0,213400.0,1338.0
37500.0,6099,462.0,653.0,70100.0,1094.0,37,28135,47031.0,6245.0,464.0,754.0,114100.0,1396.0
51563.0,2987,442.0,568.0,143300.0,1152.0,37,28137,53846.0,3181.0,519.0,733.0,157200.0,1152.0
43719.0,9978,535.0,673.0,117400.0,1022.0,37,28138,50902.0,10160.0,615.0,810.0,126200.0,1080.0
40123.0,19302,435.0,581.0,116900.0,1022.0,37,28139,47138.0,20467.0,609.0,740.0,141400.0,1078.0
33120.0,25414,497.0,717.0,119700.0,1082.0,37,28144,43701.0,24858.0,608.0,772.0,132300.0,1160.0
47151.0,26818,531.0,714.0,147800.0,1087.0,37,28146,53669.0,28420.0,570.0,749.0,149200.0,1101.0
41692.0,25522,571.0,721.0,130100.0,1084.0,37,28147,46927.0,23495.0,639.0,787.0,148600.0,1165.0
35577.0,28250,451.0,650.0,110600.0,1086.0,37,28150,38740.0,26965.0,463.0,672.0,121000.0,1110.0
43841.0,24353,509.0,683.0,110200.0,1007.0,37,28152,43750.0,24523.0,520.0,705.0,121900.0,1032.0
36721.0,3093,503.0,619.0,97800.0,1077.0,37,28159,51330.0,2959.0,650.0,926.0,89100.0,851.0
25259.0,3832,413.0,627.0,86100.0,696.0,37,28160,32292.0,3825.0,480.0,586.0,88400.0,679.0
50482.0,6152,505.0,706.0,150000.0,1291.0,37,28163,64330.0,5275.0,519.0,691.0,164000.0,1278.0
52853.0,13838,512.0,650.0,157800.0,1313.0,37,28164,61454.0,15623.0,556.0,784.0,177800.0,1269.0
53030.0,8941,659.0,835.0,162600.0,1320.0,37,28166,61574.0,9651.0,738.0,1026.0,183100.0,1235.0
33946.0,2444,453.0,547.0,96900.0,905.0,37,28167,55333.0,2732.0,-666666666.0,-666666666.0,143200.0,1238.0
43365.0,10508,419.0,597.0,123100.0,912.0,37,28168,52541.0,10415.0,490.0,671.0,125400.0,1009.0
19643.0,150,319.0,595.0,62500.0,845.0,37,28169,47625.0,202.0,427.0,643.0,117900.0,900.0
32395.0,11377,414.0,693.0,87100.0,895.0,37,28170,32297.0,11187.0,490.0,756.0,90800.0,1028.0
89375.0,47234,887.0,1145.0,314000.0,1935.0,37,28173,125591.0,59559.0,971.0,1192.0,391100.0,2242.0
45208.0,9305,595.0,747.0,132200.0,1057.0,37,28174,54728.0,9496.0,653.0,874.0,144500.0,1133.0
73931.0,10562,1095.0,1159.0,229700.0,1926.0,37,28202,92786.0,13498.0,1418.0,1511.0,319100.0,2021.0
70980.0,13143,954.0,1058.0,381000.0,2242.0,37,28203,88039.0,16655.0,1322.0,1398.0,536500.0,2380.0
57978.0,5526,804.0,957.0,313800.0,1894.0,37,28204,62850.0,7199.0,1203.0,1302.0,430700.0,2213.0
37039.0,46071,622.0,780.0,156800.0,1296.0,37,28205,52766.0,48798.0,817.0,1004.0,248100.0,1397.0
21729.0,12030,522.0,699.0,84300.0,897.0,37,28206,32232.0,12036.0,706.0,870.0,114300.0,1043.0
120714.0,9729,903.0,1053.0,765000.0,3319.0,37,28207,136333.0,9986.0,1116.0,1206.0,989600.0,3877.0
29183.0,34641,579.0,756.0,86900.0,994.0,37,28208,36062.0,40284.0,721.0,908.0,106900.0,992.0
64176.0,21820,748.0,880.0,271700.0,1730.0,37,28209,76022.0,23533.0,1069.0,1167.0,385100.0,1864.0
56273.0,44532,738.0,880.0,241500.0,1600.0,37,28210,71914.0,48333.0,976.0,1133.0,325200.0,1685.0
71960.0,29508,815.0,938.0,370200.0,2144.0,37,28211,90057.0,31121.0,1027.0,1169.0,467900.0,2347.0
33790.0,40451,644.0,787.0,113900.0,1106.0,37,28212,41641.0,47903.0,839.0,982.0,143700.0,1141.0
41104.0,37493,668.0,789.0,132500.0,1287.0,37,28213,45808.0,43099.0,845.0,1004.0,169200.0,1239.0
54843.0,34937,864.0,1030.0,124200.0,1207.0,37,28214,62697.0,42412.0,866.0,1102.0,153600.0,1198.0
46846.0,55171,683.0,845.0,127800.0,1243.0,37,28215,51676.0,62543.0,861.0,1068.0,154800.0,1207.0
48463.0,49144,768.0,958.0,119500.0,1196.0,37,28216,49465.0,49849.0,915.0,1094.0,146100.0,1153.0
39384.0,27577,688.0,844.0,103800.0,1079.0,37,28217,51849.0,30082.0,954.0,1108.0,127200.0,1053.0
71346.0,37557,848.0,948.0,285200.0,1755.0,37,28226,96487.0,39796.0,1104.0,1197.0,371600.0,1902.0
52633.0,53483,742.0,885.0,150500.0,1293.0,37,28227,59438.0,57336.0,887.0,1081.0,182500.0,1239.0
-666666666.0,0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,37,28244,-666666666.0,0.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0
45941.0,41498,870.0,991.0,141800.0,1397.0,37,28262,53859.0,43209.0,1020.0,1143.0,182400.0,1330.0
60196.0,76365,865.0,1035.0,161500.0,1373.0,37,28269,65963.0,77248.0,1056.0,1232.0,185900.0,1339.0
84355.0,32653,863.0,995.0,285800.0,1820.0,37,28270,98449.0,36086.0,1242.0,1373.0,355200.0,1867.0
56126.0,33755,842.0,959.0,147900.0,1290.0,37,28273,69896.0,41170.0,1073.0,1211.0,183800.0,1355.0
93942.0,64394,1060.0,1192.0,277400.0,1875.0,37,28277,110158.0,72132.0,1336.0,1478.0,361200.0,2027.0
76060.0,22485,928.0,1087.0,199200.0,1559.0,37,28278,93938.0,29347.0,1248.0,1408.0,279300.0,1669.0
-666666666.0,0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,37,28280,-666666666.0,0.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0
-666666666.0,0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,37,28282,-666666666.0,0.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0
26089.0,17781,459.0,662.0,90100.0,988.0,37,28301,26667.0,16929.0,469.0,670.0,89700.0,1046.0
45210.0,28717,637.0,797.0,134300.0,1189.0,37,28303,40840.0,29888.0,700.0,876.0,135900.0,1240.0
45729.0,37499,674.0,873.0,114500.0,1125.0,37,28304,48927.0,36682.0,752.0,990.0,115700.0,1153.0
41535.0,6002,566.0,754.0,204200.0,1505.0,37,28305,52978.0,5751.0,628.0,867.0,185300.0,1460.0
48929.0,42410,583.0,817.0,152300.0,1343.0,37,28306,51991.0,42973.0,655.0,927.0,159800.0,1379.0
42359.0,19382,1150.0,1159.0,160500.0,-666666666.0,37,28307,40015.0,17065.0,1206.0,1235.0,162500.0,-666666666.0
110455.0,371,1221.0,1221.0,-666666666.0,-666666666.0,37,28308,-666666666.0,588.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0
-666666666.0,4184,-666666666.0,-666666666.0,-666666666.0,-666666666.0,37,28310,-666666666.0,7066.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0
46766.0,34645,680.0,828.0,150900.0,1346.0,37,28311,46865.0,35334.0,702.0,866.0,150000.0,1334.0
42509.0,18561,478.0,708.0,115900.0,1164.0,37,28312,44042.0,19761.0,536.0,818.0,148400.0,1277.0
47044.0,53208,764.0,941.0,128400.0,1200.0,37,28314,49271.0,58827.0,772.0,971.0,130500.0,1186.0
38300.0,12748,587.0,740.0,150700.0,1044.0,37,28315,51404.0,13303.0,569.0,770.0,161500.0,1359.0
51636.0,5127,419.0,618.0,99100.0,1177.0,37,28318,51786.0,4250.0,418.0,650.0,82800.0,959.0
28520.0,9169,364.0,637.0,80800.0,970.0,37,28320,45753.0,9233.0,405.0,629.0,86600.0,1036.0
54000.0,3413,578.0,793.0,131300.0,1141.0,37,28323,52458.0,4207.0,436.0,769.0,176400.0,1408.0
35000.0,485,372.0,703.0,62900.0,1082.0,37,28325,37768.0,605.0,379.0,732.0,80900.0,1286.0
43712.0,18917,1024.0,1111.0,130900.0,1274.0,37,28326,66500.0,24217.0,1174.0,1325.0,166300.0,1333.0
52652.0,15627,496.0,742.0,165100.0,1132.0,37,28327,58261.0,17013.0,825.0,1045.0,179900.0,1290.0
35233.0,28119,409.0,612.0,97600.0,1063.0,37,28328,37234.0,27372.0,438.0,643.0,98600.0,1126.0
45273.0,505,-666666666.0,-666666666.0,72400.0,-666666666.0,37,28330,-666666666.0,293.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0
27346.0,524,423.0,800.0,94100.0,757.0,37,28332,41000.0,442.0,409.0,657.0,157500.0,883.0
35927.0,10704,522.0,763.0,73900.0,896.0,37,28333,29773.0,10902.0,506.0,692.0,76700.0,970.0
35554.0,25130,451.0,646.0,102100.0,1134.0,37,28334,38110.0,23410.0,505.0,720.0,118100.0,1040.0
29452.0,10296,374.0,622.0,96400.0,1066.0,37,28337,32787.0,10574.0,431.0,699.0,103200.0,1134.0
35822.0,4635,358.0,619.0,77200.0,892.0,37,28338,50577.0,4718.0,373.0,654.0,82000.0,854.0
37022.0,6747,467.0,695.0,91800.0,1064.0,37,28339,42336.0,7432.0,574.0,822.0,92300.0,1006.0
26161.0,10573,324.0,524.0,60000.0,908.0,37,28340,30998.0,10075.0,315.0,528.0,68500.0,945.0
37042.0,4261,302.0,475.0,81600.0,1066.0,37,28341,42063.0,5047.0,511.0,756.0,87200.0,1163.0
47500.0,314,483.0,775.0,114300.0,1375.0,37,28342,48250.0,216.0,613.0,870.0,117700.0,1075.0
35952.0,1595,399.0,585.0,90000.0,888.0,37,28343,37375.0,1457.0,405.0,608.0,64400.0,950.0
34226.0,3473,408.0,575.0,76000.0,919.0,37,28344,46313.0,3726.0,481.0,742.0,88000.0,1111.0
33960.0,12609,407.0,594.0,72400.0,934.0,37,28345,34302.0,12003.0,441.0,618.0,76300.0,943.0
43611.0,1807,398.0,648.0,70700.0,865.0,37,28347,29722.0,2187.0,390.0,586.0,70900.0,850.0
50609.0,33385,621.0,797.0,140500.0,1238.0,37,28348,55810.0,35721.0,716.0,928.0,146500.0,1281.0
40613.0,4122,510.0,734.0,89700.0,1309.0,37,28349,37235.0,2598.0,357.0,680.0,109200.0,1173.0
110362.0,223,-666666666.0,-666666666.0,257200.0,-666666666.0,37,28350,-666666666.0,144.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0
27708.0,4152,452.0,651.0,61700.0,845.0,37,28351,36681.0,4598.0,437.0,677.0,67700.0,820.0
31025.0,25861,398.0,601.0,84700.0,1019.0,37,28352,36195.0,25575.0,472.0,685.0,90600.0,1113.0
44267.0,5166,608.0,839.0,141300.0,1241.0,37,28356,66298.0,4819.0,481.0,669.0,158100.0,1347.0
31550.0,3145,367.0,627.0,69500.0,1141.0,37,28357,36406.0,2590.0,469.0,682.0,97800.0,981.0
33929.0,39648,435.0,620.0,78000.0,1083.0,37,28358,38842.0,38858.0,474.0,690.0,93600.0,1062.0
35650.0,15775,393.0,614.0,77100.0,1026.0,37,28360,39229.0,14769.0,407.0,628.0,88400.0,1054.0
36059.0,1507,503.0,753.0,76400.0,794.0,37,28363,39884.0,1415.0,414.0,614.0,58800.0,969.0
24479.0,15311,352.0,554.0,59100.0,967.0,37,28364,34502.0,14732.0,404.0,612.0,68300.0,1005.0
36187.0,18545,371.0,580.0,78600.0,905.0,37,28365,45676.0,15533.0,456.0,695.0,92300.0,1071.0
42592.0,5676,453.0,714.0,84000.0,1131.0,37,28366,34257.0,5868.0,432.0,619.0,84600.0,1119.0
28250.0,97,468.0,568.0,73000.0,-666666666.0,37,28367,38958.0,126.0,383.0,538.0,131900.0,-666666666.0
33466.0,2532,443.0,608.0,60400.0,852.0,37,28369,36542.0,2585.0,465.0,615.0,69200.0,1016.0
47708.0,6744,557.0,800.0,93000.0,1192.0,37,28371,47150.0,6964.0,621.0,823.0,89800.0,1110.0
27390.0,13513,423.0,565.0,78600.0,1057.0,37,28372,28378.0,14196.0,459.0,607.0,79700.0,992.0
45871.0,2572,545.0,697.0,133900.0,1053.0,37,28373,48977.0,2749.0,732.0,919.0,149200.0,1125.0
76071.0,16816,1311.0,1585.0,295700.0,1644.0,37,28374,83408.0,17347.0,1291.0,1401.0,301300.0,1669.0
46250.0,166,-666666666.0,-666666666.0,93300.0,779.0,37,28375,19628.0,164.0,425.0,613.0,9999.0,455.0
47844.0,40905,585.0,819.0,153300.0,1192.0,37,28376,49667.0,44967.0,710.0,1009.0,148000.0,1207.0
25058.0,13640,351.0,504.0,62100.0,914.0,37,28377,31670.0,12654.0,396.0,592.0,65800.0,966.0
33412.0,25463,408.0,604.0,84200.0,973.0,37,28379,35816.0,24512.0,471.0,683.0,88200.0,970.0
37595.0,6976,393.0,683.0,80900.0,949.0,37,28382,52454.0,7252.0,466.0,634.0,88500.0,1090.0
30912.0,7734,332.0,602.0,60000.0,952.0,37,28383,32760.0,8518.0,335.0,568.0,66000.0,928.0
28349.0,11860,397.0,585.0,58600.0,927.0,37,28384,33904.0,11162.0,431.0,638.0,69500.0,1034.0
33368.0,2661,313.0,491.0,95400.0,1304.0,37,28385,56989.0,2277.0,394.0,544.0,89900.0,1023.0
31622.0,5681,375.0,604.0,59200.0,1037.0,37,28386,30352.0,6258.0,398.0,632.0,59800.0,952.0
46000.0,14028,565.0,725.0,224600.0,1373.0,37,28387,59394.0,15437.0,782.0,913.0,278800.0,1599.0
40605.0,22713,622.0,830.0,108800.0,1209.0,37,28390,48209.0,24768.0,727.0,947.0,134500.0,1320.0
45381.0,5419,479.0,710.0,116200.0,1150.0,37,28391,62036.0,5842.0,529.0,729.0,138000.0,1132.0
35056.0,1362,425.0,725.0,102500.0,969.0,37,28392,35368.0,1559.0,530.0,907.0,72800.0,1083.0
29797.0,1695,243.0,423.0,69200.0,931.0,37,28393,45784.0,1962.0,426.0,599.0,68300.0,932.0
34702.0,5570,416.0,593.0,165800.0,1211.0,37,28394,59395.0,5547.0,836.0,1020.0,201400.0,1331.0
50453.0,2526,430.0,591.0,117700.0,1186.0,37,28395,55000.0,2046.0,541.0,860.0,122600.0,1313.0
32310.0,2937,402.0,659.0,77500.0,1029.0,37,28396,45182.0,2583.0,433.0,621.0,82100.0,1182.0
28713.0,7376,401.0,523.0,73400.0,1004.0,37,28398,35635.0,8296.0,410.0,658.0,80300.0,962.0
38044.0,2122,426.0,587.0,79500.0,913.0,37,28399,35152.0,1955.0,376.0,664.0,113400.0,963.0
28356.0,22229,643.0,804.0,151000.0,1206.0,37,28401,33741.0,24656.0,741.0,884.0,157400.0,1167.0
33627.0,39774,695.0,813.0,231600.0,1583.0,37,28403,39744.0,41525.0,832.0,967.0,238400.0,1575.0
53945.0,29388,861.0,989.0,189600.0,1442.0,37,28405,54929.0,32909.0,921.0,1060.0,215000.0,1375.0
74671.0,31253,922.0,1160.0,252200.0,1643.0,37,28409,83995.0,34849.0,1096.0,1330.0,286100.0,1822.0
66577.0,32274,976.0,1103.0,225100.0,1523.0,37,28411,74096.0,39019.0,1006.0,1192.0,271700.0,1619.0
50014.0,36619,748.0,876.0,189200.0,1373.0,37,28412,53988.0,39106.0,887.0,1059.0,222100.0,1449.0
35826.0,3364,604.0,842.0,103500.0,1148.0,37,28420,54773.0,4075.0,473.0,712.0,156300.0,1222.0
32212.0,1354,444.0,671.0,100900.0,995.0,37,28421,43500.0,1610.0,455.0,776.0,93800.0,1073.0
45411.0,7595,630.0,844.0,156900.0,1114.0,37,28422,54685.0,8116.0,515.0,736.0,214800.0,1421.0
35625.0,2491,431.0,733.0,71300.0,944.0,37,28423,40734.0,2421.0,493.0,766.0,100000.0,986.0
17125.0,58,490.0,642.0,150000.0,1425.0,37,28424,43125.0,48.0,480.0,667.0,-666666666.0,1625.0
40965.0,11962,607.0,715.0,120000.0,1006.0,37,28425,43269.0,11833.0,622.0,801.0,143700.0,1173.0
58976.0,6381,997.0,1135.0,265000.0,1988.0,37,28428,73673.0,6611.0,1046.0,1157.0,354300.0,2042.0
54091.0,8820,625.0,792.0,155600.0,1267.0,37,28429,48442.0,7058.0,701.0,831.0,157000.0,1099.0
35455.0,1461,353.0,440.0,54200.0,1068.0,37,28430,39750.0,2298.0,292.0,492.0,76700.0,979.0
31201.0,6214,343.0,556.0,82800.0,1112.0,37,28431,30997.0,7027.0,385.0,599.0,75900.0,980.0
38657.0,2049,354.0,509.0,87300.0,1131.0,37,28432,41042.0,1407.0,562.0,732.0,86000.0,1083.0
29119.0,4777,311.0,571.0,73100.0,986.0,37,28433,32379.0,5228.0,443.0,636.0,107500.0,1133.0
27221.0,1561,337.0,544.0,85800.0,931.0,37,28434,39426.0,948.0,450.0,1035.0,125000.0,1073.0
38309.0,2330,485.0,666.0,85100.0,1063.0,37,28435,34387.0,2210.0,326.0,705.0,98500.0,1142.0
46595.0,2228,483.0,638.0,101700.0,988.0,37,28436,49189.0,2090.0,482.0,786.0,122200.0,1015.0
35323.0,1603,298.0,554.0,75800.0,971.0,37,28438,30657.0,1651.0,426.0,588.0,76700.0,782.0
38520.0,1901,366.0,565.0,80300.0,1019.0,37,28439,30848.0,1038.0,99.0,265.0,56500.0,744.0
26250.0,3565,322.0,530.0,77800.0,978.0,37,28441,28716.0,3396.0,392.0,588.0,69200.0,1050.0
37432.0,1486,464.0,586.0,88200.0,942.0,37,28442,39896.0,1432.0,417.0,655.0,113600.0,1133.0
53617.0,18443,772.0,913.0,211700.0,1600.0,37,28443,73340.0,23266.0,1070.0,1159.0,250800.0,1679.0
30096.0,2350,337.0,519.0,87600.0,1109.0,37,28444,54190.0,2310.0,718.0,943.0,113600.0,1015.0
59429.0,7312,1122.0,1208.0,190900.0,1395.0,37,28445,66237.0,7196.0,950.0,1166.0,230900.0,1614.0
46211.0,1908,531.0,681.0,114200.0,972.0,37,28447,44120.0,1734.0,432.0,577.0,131000.0,1244.0
30583.0,1026,346.0,606.0,73200.0,819.0,37,28448,26250.0,902.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0
67772.0,1895,956.0,1141.0,364800.0,2136.0,37,28449,81875.0,1778.0,1241.0,1483.0,455700.0,2203.0
44779.0,2361,560.0,828.0,159300.0,1263.0,37,28450,53281.0,2684.0,607.0,862.0,193600.0,1471.0
51220.0,29003,671.0,866.0,160800.0,1224.0,37,28451,58014.0,35236.0,901.0,1099.0,186000.0,1272.0
17231.0,1054,473.0,907.0,57700.0,823.0,37,28452,19954.0,899.0,-666666666.0,-666666666.0,74500.0,769.0
39421.0,4685,430.0,652.0,81900.0,976.0,37,28453,40341.0,3563.0,431.0,586.0,67500.0,1194.0
26458.0,1942,595.0,1027.0,81800.0,936.0,37,28454,54602.0,2733.0,993.0,1343.0,125700.0,1098.0
67418.0,1773,274.0,483.0,78300.0,1126.0,37,28455,45076.0,2500.0,396.0,826.0,108700.0,1268.0
40482.0,3334,479.0,692.0,91900.0,1103.0,37,28456,36948.0,3750.0,483.0,755.0,111100.0,1008.0
39252.0,9696,595.0,767.0,110100.0,1118.0,37,28457,46261.0,10299.0,606.0,792.0,183300.0,1319.0
25804.0,5882,404.0,630.0,76900.0,913.0,37,28458,39858.0,6761.0,430.0,743.0,88700.0,1132.0
49055.0,9364,1011.0,1222.0,182800.0,1462.0,37,28460,63053.0,10845.0,1030.0,1174.0,217900.0,1488.0
51902.0,16376,717.0,929.0,229200.0,1465.0,37,28461,64601.0,20506.0,769.0,1002.0,284200.0,1597.0
35337.0,11768,506.0,660.0,149700.0,1265.0,37,28462,45750.0,12917.0,549.0,807.0,149000.0,1187.0
25024.0,10204,377.0,579.0,73500.0,1096.0,37,28463,33852.0,9116.0,423.0,589.0,78800.0,1101.0
30108.0,2569,445.0,688.0,85000.0,1102.0,37,28464,28145.0,3031.0,586.0,832.0,78700.0,1080.0
49213.0,6753,767.0,956.0,289900.0,1860.0,37,28465,73299.0,7432.0,857.0,1078.0,276800.0,1684.0
35039.0,10869,440.0,621.0,124900.0,1098.0,37,28466,43920.0,9292.0,467.0,651.0,107700.0,1292.0
