Household Income_2014,Population_2014,Median Contract Rent_2014,Median Gross Rent_2014,Median Home Value_2014,Median Monthly Owner Costs_2014,state,Zipcode,Household Income_2019,Population_2019,Median Contract Rent_2019,Median Gross Rent_2019,Median Home Value_2019,Median Monthly Owner Costs_2019,MA,MANAME,2009 H%,2010 H%,2011 H%,2012 H%,2013 H%,2014 H%,2015 H%,2016 H%,2017 H%,2018 H%,2019 H%,2020 H%,Average H%_2014,Average H%_2019,Weighted Cost_2014,Weighted Cost_2019,Affordability_2014,Affordability_2019
56033.0,5545.0,1030.0,1211.0,327100.0,2399.0,12,33785,72222.0,5432.0,1140.0,1254.0,474500.0,2441.0,45300.0,Tampa-St. Petersburg-Clearwater FL,64.9,62.9,60.4,64.9,68.0,72.2,68.3,68.3,68.3,67.0,65.3,64.9,65.67999999999999,67.44,1991.2783999999997,2054.5128,0.42645121267824315,0.3413662540500125
81522.0,1766.0,1797.0,2001.0,564000.0,3461.0,12,33786,85500.0,1565.0,2308.0,2396.0,612400.0,3140.0,45300.0,Tampa-St. Petersburg-Clearwater FL,64.9,62.9,60.4,64.9,68.0,72.2,68.3,68.3,68.3,67.0,65.3,64.9,65.67999999999999,67.44,2959.928,2897.7536,0.43570000735997644,0.4067022596491228
34705.0,21199.0,533.0,678.0,92100.0,1181.0,12,34601,38389.0,22487.0,631.0,779.0,94400.0,1171.0,45300.0,Tampa-St. Petersburg-Clearwater FL,64.9,62.9,60.4,64.9,68.0,72.2,68.3,68.3,68.3,67.0,65.3,64.9,65.67999999999999,67.44,1008.3703999999999,1043.3647999999998,0.34866574845123177,0.32614492693219405
40355.0,7470.0,789.0,995.0,133100.0,1336.0,12,34602,55915.0,7697.0,769.0,937.0,152100.0,1213.0,45300.0,Tampa-St. Petersburg-Clearwater FL,64.9,62.9,60.4,64.9,68.0,72.2,68.3,68.3,68.3,67.0,65.3,64.9,65.67999999999999,67.44,1218.9688,1123.1344,0.3624736860364267,0.241037517660735
45991.0,10201.0,555.0,718.0,127700.0,1310.0,12,34604,60278.0,12608.0,739.0,941.0,155100.0,1213.0,45300.0,Tampa-St. Petersburg-Clearwater FL,64.9,62.9,60.4,64.9,68.0,72.2,68.3,68.3,68.3,67.0,65.3,64.9,65.67999999999999,67.44,1106.8256,1124.4368,0.28879361614228866,0.22385018746474666
37009.0,25874.0,660.0,832.0,102600.0,1021.0,12,34606,42769.0,27209.0,778.0,955.0,132100.0,980.0,45300.0,Tampa-St. Petersburg-Clearwater FL,64.9,62.9,60.4,64.9,68.0,72.2,68.3,68.3,68.3,67.0,65.3,64.9,65.67999999999999,67.44,956.1352,971.8599999999999,0.31002249182631253,0.27268161518857115
41891.0,8330.0,786.0,946.0,172200.0,1408.0,12,34607,48779.0,8403.0,854.0,1053.0,214800.0,1493.0,45300.0,Tampa-St. Petersburg-Clearwater FL,64.9,62.9,60.4,64.9,68.0,72.2,68.3,68.3,68.3,67.0,65.3,64.9,65.67999999999999,67.44,1249.4415999999999,1349.7359999999999,0.35791218161418914,0.33204518337809297
36984.0,32323.0,733.0,903.0,105500.0,1111.0,12,34608,49529.0,34802.0,844.0,1051.0,136000.0,1009.0,45300.0,Tampa-St. Petersburg-Clearwater FL,64.9,62.9,60.4,64.9,68.0,72.2,68.3,68.3,68.3,67.0,65.3,64.9,65.67999999999999,67.44,1039.6144,1022.6751999999999,0.3373181051265412,0.24777609885117807
47629.0,37710.0,850.0,1025.0,126700.0,1182.0,12,34609,57257.0,42227.0,955.0,1147.0,167800.0,1166.0,45300.0,Tampa-St. Petersburg-Clearwater FL,64.9,62.9,60.4,64.9,68.0,72.2,68.3,68.3,68.3,67.0,65.3,64.9,65.67999999999999,67.44,1128.1176,1159.8136,0.28422623191752927,0.24307531306215832
39563.0,12014.0,592.0,693.0,114000.0,1173.0,12,34610,54469.0,14698.0,766.0,1004.0,158000.0,1189.0,45300.0,Tampa-St. Petersburg-Clearwater FL,64.9,62.9,60.4,64.9,68.0,72.2,68.3,68.3,68.3,67.0,65.3,64.9,65.67999999999999,67.44,1008.2639999999999,1128.7640000000001,0.30582028663144856,0.24867664175953297
40082.0,17780.0,682.0,903.0,91400.0,1120.0,12,34613,44375.0,17924.0,728.0,947.0,101200.0,1074.0,45300.0,Tampa-St. Petersburg-Clearwater FL,64.9,62.9,60.4,64.9,68.0,72.2,68.3,68.3,68.3,67.0,65.3,64.9,65.67999999999999,67.44,1045.5256,1032.6488,0.31301599720572826,0.27925150647887326
45600.0,6607.0,891.0,1136.0,112900.0,1091.0,12,34614,57451.0,7195.0,791.0,1158.0,160700.0,1261.0,45300.0,Tampa-St. Petersburg-Clearwater FL,64.9,62.9,60.4,64.9,68.0,72.2,68.3,68.3,68.3,67.0,65.3,64.9,65.67999999999999,67.44,1106.444,1227.4632000000001,0.29116947368421053,0.25638471741135926
78383.0,23088.0,1213.0,1480.0,191800.0,1895.0,12,34638,91543.0,28609.0,1322.0,1506.0,259900.0,1738.0,45300.0,Tampa-St. Petersburg-Clearwater FL,64.9,62.9,60.4,64.9,68.0,72.2,68.3,68.3,68.3,67.0,65.3,64.9,65.67999999999999,67.44,1752.5720000000001,1662.4607999999998,0.2683089955730197,0.2179252329506352
65337.0,25323.0,1064.0,1224.0,170500.0,1589.0,12,34639,88694.0,29395.0,1173.0,1348.0,250500.0,1688.0,45300.0,Tampa-St. Petersburg-Clearwater FL,64.9,62.9,60.4,64.9,68.0,72.2,68.3,68.3,68.3,67.0,65.3,64.9,65.67999999999999,67.44,1463.732,1577.296,0.2688336470912347,0.21340284573928342
32348.0,23583.0,648.0,796.0,79900.0,1098.0,12,34652,39309.0,23688.0,763.0,926.0,109800.0,1109.0,45300.0,Tampa-St. Petersburg-Clearwater FL,64.9,62.9,60.4,64.9,68.0,72.2,68.3,68.3,68.3,67.0,65.3,64.9,65.67999999999999,67.44,994.3535999999999,1049.4152,0.36887112649931986,0.320358757536442
34157.0,31879.0,702.0,848.0,80600.0,1103.0,12,34653,41145.0,34588.0,844.0,1013.0,105400.0,992.0,45300.0,Tampa-St. Petersburg-Clearwater FL,64.9,62.9,60.4,64.9,68.0,72.2,68.3,68.3,68.3,67.0,65.3,64.9,65.67999999999999,67.44,1015.4839999999999,998.8376,0.35675873173873585,0.2913124608093328
45081.0,21724.0,734.0,891.0,115300.0,1285.0,12,34654,48000.0,22935.0,897.0,1032.0,162000.0,1335.0,45300.0,Tampa-St. Petersburg-Clearwater FL,64.9,62.9,60.4,64.9,68.0,72.2,68.3,68.3,68.3,67.0,65.3,64.9,65.67999999999999,67.44,1149.7792,1236.3432,0.3060568842749717,0.30908579999999997
54503.0,37790.0,842.0,972.0,171900.0,1597.0,12,34655,65239.0,41872.0,1097.0,1240.0,229400.0,1604.0,45300.0,Tampa-St. Petersburg-Clearwater FL,64.9,62.9,60.4,64.9,68.0,72.2,68.3,68.3,68.3,67.0,65.3,64.9,65.67999999999999,67.44,1382.5,1485.4816,0.30438691448177163,0.27323808151565787
35194.0,32247.0,726.0,880.0,100300.0,1184.0,12,34667,43958.0,33272.0,802.0,934.0,138800.0,1158.0,45300.0,Tampa-St. Petersburg-Clearwater FL,64.9,62.9,60.4,64.9,68.0,72.2,68.3,68.3,68.3,67.0,65.3,64.9,65.67999999999999,67.44,1079.6671999999999,1085.0656,0.3681311132579417,0.2962097274671277
31620.0,42187.0,685.0,867.0,68600.0,1006.0,12,34668,38087.0,48146.0,789.0,983.0,94700.0,949.0,45300.0,Tampa-St. Petersburg-Clearwater FL,64.9,62.9,60.4,64.9,68.0,72.2,68.3,68.3,68.3,67.0,65.3,64.9,65.67999999999999,67.44,958.2952,960.0704,0.36367939278937383,0.3024875889411085
42741.0,12321.0,713.0,922.0,107500.0,1221.0,12,34669,49196.0,13304.0,825.0,1022.0,152000.0,1207.0,45300.0,Tampa-St. Petersburg-Clearwater FL,64.9,62.9,60.4,64.9,68.0,72.2,68.3,68.3,68.3,67.0,65.3,64.9,65.67999999999999,67.44,1118.3831999999998,1146.7640000000001,0.3139982312065698,0.2797212781526954
57885.0,21123.0,880.0,1060.0,174900.0,1685.0,12,34677,63385.0,22169.0,971.0,1158.0,243500.0,1673.0,45300.0,Tampa-St. Petersburg-Clearwater FL,64.9,62.9,60.4,64.9,68.0,72.2,68.3,68.3,68.3,67.0,65.3,64.9,65.67999999999999,67.44,1470.5,1505.3159999999998,0.3048458149779736,0.2849852804291236
62412.0,31958.0,827.0,982.0,205900.0,1776.0,12,34683,66513.0,33514.0,1099.0,1234.0,275400.0,1716.0,45300.0,Tampa-St. Petersburg-Clearwater FL,64.9,62.9,60.4,64.9,68.0,72.2,68.3,68.3,68.3,67.0,65.3,64.9,65.67999999999999,67.44,1503.4992,1559.0607999999997,0.28907886944818306,0.28127929276983443
44158.0,27039.0,977.0,1129.0,137500.0,1323.0,12,34684,54340.0,29088.0,1213.0,1344.0,192600.0,1420.0,45300.0,Tampa-St. Petersburg-Clearwater FL,64.9,62.9,60.4,64.9,68.0,72.2,68.3,68.3,68.3,67.0,65.3,64.9,65.67999999999999,67.44,1256.4191999999998,1395.2544,0.341433724353458,0.30811654030180347
74865.0,17816.0,1059.0,1188.0,274300.0,1972.0,12,34685,82782.0,17998.0,1181.0,1337.0,354600.0,2226.0,45300.0,Tampa-St. Petersburg-Clearwater FL,64.9,62.9,60.4,64.9,68.0,72.2,68.3,68.3,68.3,67.0,65.3,64.9,65.67999999999999,67.44,1702.9312,1936.5416,0.2729603205770387,0.28071922881785893
73581.0,8249.0,1125.0,1283.0,281100.0,2042.0,12,34688,84338.0,7443.0,1591.0,1603.0,363400.0,2261.0,45300.0,Tampa-St. Petersburg-Clearwater FL,64.9,62.9,60.4,64.9,68.0,72.2,68.3,68.3,68.3,67.0,65.3,64.9,65.67999999999999,67.44,1781.5112000000001,2046.7551999999998,0.2905387858278632,0.2912217790319903
42152.0,26215.0,700.0,864.0,158900.0,1625.0,12,34689,48890.0,27445.0,712.0,858.0,206000.0,1488.0,45300.0,Tampa-St. Petersburg-Clearwater FL,64.9,62.9,60.4,64.9,68.0,72.2,68.3,68.3,68.3,67.0,65.3,64.9,65.67999999999999,67.44,1363.8247999999999,1282.872,0.3882591003985576,0.3148796072816527
32388.0,13019.0,716.0,888.0,72300.0,977.0,12,34690,37081.0,11408.0,825.0,1034.0,76500.0,939.0,45300.0,Tampa-St. Petersburg-Clearwater FL,64.9,62.9,60.4,64.9,68.0,72.2,68.3,68.3,68.3,67.0,65.3,64.9,65.67999999999999,67.44,946.4552,969.9319999999999,0.35066884031122636,0.3138853860467624
36975.0,19732.0,727.0,907.0,74600.0,1146.0,12,34691,39619.0,20257.0,832.0,1039.0,89800.0,1065.0,45300.0,Tampa-St. Petersburg-Clearwater FL,64.9,62.9,60.4,64.9,68.0,72.2,68.3,68.3,68.3,67.0,65.3,64.9,65.67999999999999,67.44,1063.9751999999999,1056.5344,0.34530635294117645,0.3200084000100962
57186.0,17456.0,826.0,989.0,197700.0,1709.0,12,34695,76988.0,18382.0,1094.0,1301.0,263800.0,1803.0,45300.0,Tampa-St. Petersburg-Clearwater FL,64.9,62.9,60.4,64.9,68.0,72.2,68.3,68.3,68.3,67.0,65.3,64.9,65.67999999999999,67.44,1461.8959999999997,1639.5488,0.3067665512538033,0.2555539252870577
47291.0,38220.0,827.0,983.0,147100.0,1386.0,12,34698,49541.0,38720.0,932.0,1081.0,199000.0,1385.0,45300.0,Tampa-St. Petersburg-Clearwater FL,64.9,62.9,60.4,64.9,68.0,72.2,68.3,68.3,68.3,67.0,65.3,64.9,65.67999999999999,67.44,1247.6904,1286.0176,0.31659903152819774,0.3115038291516118
44896.0,2830.0,561.0,780.0,99200.0,1178.0,12,34705,59000.0,2860.0,681.0,903.0,115900.0,1189.0,36740.0,Orlando-Kissimmee-Sanford FL,58.4,58.5,59.5,58.5,56.1,64.2,72.4,70.8,68.6,68.0,65.5,62.3,59.36,69.05999999999999,1016.2528,1100.5115999999998,0.27162851033499646,0.22383286779661013
60689.0,54626.0,962.0,1163.0,171800.0,1540.0,12,34711,72159.0,61594.0,1264.0,1408.0,237300.0,1562.0,36740.0,Orlando-Kissimmee-Sanford FL,58.4,58.5,59.5,58.5,56.1,64.2,72.4,70.8,68.6,68.0,65.5,62.3,59.36,69.05999999999999,1386.7871999999998,1514.3524,0.2742086111156881,0.25183592899014673
52597.0,17684.0,852.0,994.0,142600.0,1373.0,12,34714,53472.0,22380.0,1082.0,1241.0,193100.0,1495.0,36740.0,Orlando-Kissimmee-Sanford FL,58.4,58.5,59.5,58.5,56.1,64.2,72.4,70.8,68.6,68.0,65.5,62.3,59.36,69.05999999999999,1218.9744,1416.4124000000002,0.2781088807346427,0.3178663375224417
56752.0,15228.0,879.0,1023.0,149800.0,1436.0,12,34715,68504.0,18241.0,1195.0,1485.0,253800.0,1523.0,36740.0,Orlando-Kissimmee-Sanford FL,58.4,58.5,59.5,58.5,56.1,64.2,72.4,70.8,68.6,68.0,65.5,62.3,59.36,69.05999999999999,1268.1568,1511.2428,0.26814705384832255,0.26472780567558096
40545.0,10884.0,716.0,918.0,95200.0,1193.0,12,34731,49824.0,14858.0,788.0,944.0,177700.0,1358.0,36740.0,Orlando-Kissimmee-Sanford FL,58.4,58.5,59.5,58.5,56.1,64.2,72.4,70.8,68.6,68.0,65.5,62.3,59.36,69.05999999999999,1081.24,1229.9084,0.32001183869774324,0.29622071290944124
54534.0,4785.0,1067.0,1357.0,207000.0,1655.0,12,34734,67356.0,4591.0,1105.0,1355.0,304000.0,1784.0,36740.0,Orlando-Kissimmee-Sanford FL,58.4,58.5,59.5,58.5,56.1,64.2,72.4,70.8,68.6,68.0,65.5,62.3,59.36,69.05999999999999,1533.8928,1651.2674,0.3375272967323138,0.29418624621414574
43665.0,14609.0,848.0,1039.0,139000.0,1322.0,12,34736,62258.0,19271.0,1040.0,1208.0,198500.0,1432.0,36740.0,Orlando-Kissimmee-Sanford FL,58.4,58.5,59.5,58.5,56.1,64.2,72.4,70.8,68.6,68.0,65.5,62.3,59.36,69.05999999999999,1206.9888,1362.6943999999999,0.3317042390930952,0.2626543223360853
62344.0,2403.0,873.0,1005.0,215700.0,1688.0,12,34737,75341.0,2942.0,1033.0,1338.0,244400.0,1393.0,36740.0,Orlando-Kissimmee-Sanford FL,58.4,58.5,59.5,58.5,56.1,64.2,72.4,70.8,68.6,68.0,65.5,62.3,59.36,69.05999999999999,1410.4288,1375.9830000000002,0.2714799435390735,0.2191608287652142
32955.0,43399.0,767.0,926.0,95300.0,1222.0,12,34741,38071.0,47710.0,940.0,1126.0,162300.0,1354.0,36740.0,Orlando-Kissimmee-Sanford FL,58.4,58.5,59.5,58.5,56.1,64.2,72.4,70.8,68.6,68.0,65.5,62.3,59.36,69.05999999999999,1101.7056,1283.4568,0.40116726445152484,0.4045462845735599
42408.0,38996.0,885.0,1123.0,106900.0,1264.0,12,34743,47909.0,45109.0,1024.0,1294.0,179200.0,1237.0,36740.0,Orlando-Kissimmee-Sanford FL,58.4,58.5,59.5,58.5,56.1,64.2,72.4,70.8,68.6,68.0,65.5,62.3,59.36,69.05999999999999,1206.6976,1254.6358,0.3414537634408602,0.3142547245820201
46505.0,45925.0,815.0,1008.0,143300.0,1491.0,12,34744,52191.0,57134.0,992.0,1203.0,219500.0,1517.0,36740.0,Orlando-Kissimmee-Sanford FL,58.4,58.5,59.5,58.5,56.1,64.2,72.4,70.8,68.6,68.0,65.5,62.3,59.36,69.05999999999999,1294.7087999999999,1419.8483999999999,0.3340824771529943,0.3264582169339541
49577.0,37307.0,1016.0,1213.0,135000.0,1439.0,12,34746,56160.0,44307.0,1227.0,1412.0,201800.0,1435.0,36740.0,Orlando-Kissimmee-Sanford FL,58.4,58.5,59.5,58.5,56.1,64.2,72.4,70.8,68.6,68.0,65.5,62.3,59.36,69.05999999999999,1347.1535999999999,1427.8837999999998,0.3260754624120055,0.305103376068376
64424.0,15294.0,1053.0,1204.0,270800.0,1954.0,12,34747,66747.0,21354.0,1362.0,1505.0,325500.0,1972.0,36740.0,Orlando-Kissimmee-Sanford FL,58.4,58.5,59.5,58.5,56.1,64.2,72.4,70.8,68.6,68.0,65.5,62.3,59.36,69.05999999999999,1649.2,1827.5102,0.30718986713026203,0.3285559261090386
39537.0,39441.0,650.0,841.0,125200.0,1117.0,12,34748,45059.0,39977.0,704.0,911.0,156900.0,1150.0,36740.0,Orlando-Kissimmee-Sanford FL,58.4,58.5,59.5,58.5,56.1,64.2,72.4,70.8,68.6,68.0,65.5,62.3,59.36,69.05999999999999,1004.8335999999999,1076.0534,0.30498022611730785,0.2865718458021705
39262.0,5477.0,783.0,1033.0,100900.0,1293.0,12,34753,42956.0,5932.0,621.0,897.0,155900.0,1152.0,36740.0,Orlando-Kissimmee-Sanford FL,58.4,58.5,59.5,58.5,56.1,64.2,72.4,70.8,68.6,68.0,65.5,62.3,59.36,69.05999999999999,1187.3359999999998,1073.103,0.36289623554582034,0.29977735357109603
71827.0,3549.0,900.0,1125.0,214200.0,1860.0,12,34756,75071.0,3505.0,862.0,1125.0,287400.0,1411.0,36740.0,Orlando-Kissimmee-Sanford FL,58.4,58.5,59.5,58.5,56.1,64.2,72.4,70.8,68.6,68.0,65.5,62.3,59.36,69.05999999999999,1561.296,1322.5116,0.2608427471563618,0.21140172902985174
40062.0,34310.0,853.0,1108.0,109800.0,1231.0,12,34758,53510.0,43143.0,1014.0,1243.0,172400.0,1235.0,36740.0,Orlando-Kissimmee-Sanford FL,58.4,58.5,59.5,58.5,56.1,64.2,72.4,70.8,68.6,68.0,65.5,62.3,59.36,69.05999999999999,1181.0128,1237.4752,0.3537555189456343,0.2775126593160157
52375.0,819.0,575.0,850.0,166000.0,1439.0,12,34760,64018.0,863.0,1313.0,1563.0,215100.0,1476.0,36740.0,Orlando-Kissimmee-Sanford FL,58.4,58.5,59.5,58.5,56.1,64.2,72.4,70.8,68.6,68.0,65.5,62.3,59.36,69.05999999999999,1199.6304,1502.9178,0.27485565250596655,0.2817178543534631
57459.0,40547.0,876.0,1090.0,170100.0,1637.0,12,34761,68152.0,45864.0,1177.0,1363.0,237100.0,1616.0,36740.0,Orlando-Kissimmee-Sanford FL,58.4,58.5,59.5,58.5,56.1,64.2,72.4,70.8,68.6,68.0,65.5,62.3,59.36,69.05999999999999,1414.6992,1537.7218,0.2954522424685428,0.2707574480572837
41330.0,21358.0,813.0,1048.0,91400.0,1253.0,12,34769,46033.0,24995.0,800.0,1015.0,156600.0,1216.0,36740.0,Orlando-Kissimmee-Sanford FL,58.4,58.5,59.5,58.5,56.1,64.2,72.4,70.8,68.6,68.0,65.5,62.3,59.36,69.05999999999999,1169.688,1153.8106,0.3396142269537866,0.30077829383268523
61061.0,12620.0,748.0,977.0,193600.0,1513.0,12,34771,76624.0,21052.0,1008.0,1144.0,297800.0,1926.0,36740.0,Orlando-Kissimmee-Sanford FL,58.4,58.5,59.5,58.5,56.1,64.2,72.4,70.8,68.6,68.0,65.5,62.3,59.36,69.05999999999999,1295.1696,1684.0492,0.25453292936571625,0.26373708498642723
58036.0,25777.0,925.0,1255.0,148300.0,1580.0,12,34772,68343.0,31436.0,1073.0,1372.0,223500.0,1476.0,36740.0,Orlando-Kissimmee-Sanford FL,58.4,58.5,59.5,58.5,56.1,64.2,72.4,70.8,68.6,68.0,65.5,62.3,59.36,69.05999999999999,1447.92,1443.8224,0.2993838307257564,0.25351343663579295
46167.0,3738.0,620.0,788.0,125400.0,1373.0,12,34773,63515.0,3728.0,1283.0,1527.0,209600.0,1716.0,36740.0,Orlando-Kissimmee-Sanford FL,58.4,58.5,59.5,58.5,56.1,64.2,72.4,70.8,68.6,68.0,65.5,62.3,59.36,69.05999999999999,1135.2559999999999,1657.5234,0.2950824614984729,0.3131587939856727
94014.0,31740.0,1241.0,1436.0,385600.0,2497.0,12,34786,105075.0,45836.0,1631.0,1814.0,450700.0,2434.0,36740.0,Orlando-Kissimmee-Sanford FL,58.4,58.5,59.5,58.5,56.1,64.2,72.4,70.8,68.6,68.0,65.5,62.3,59.36,69.05999999999999,2065.8096,2242.172,0.26368110281447443,0.25606532476802285
56569.0,50440.0,813.0,1005.0,200900.0,1853.0,12,34787,81711.0,69976.0,1050.0,1236.0,321200.0,2004.0,36740.0,Orlando-Kissimmee-Sanford FL,58.4,58.5,59.5,58.5,56.1,64.2,72.4,70.8,68.6,68.0,65.5,62.3,59.36,69.05999999999999,1508.3728,1766.3808,0.3199716028213333,0.2594090098028417
39023.0,17473.0,641.0,862.0,81600.0,1265.0,12,34788,44404.0,18193.0,825.0,1037.0,90800.0,1088.0,36740.0,Orlando-Kissimmee-Sanford FL,58.4,58.5,59.5,58.5,56.1,64.2,72.4,70.8,68.6,68.0,65.5,62.3,59.36,69.05999999999999,1101.2208,1072.2206,0.3386374599595111,0.28976324655436453
33129.0,20230.0,526.0,612.0,97800.0,927.0,12,34972,39875.0,20877.0,628.0,748.0,105700.0,999.0,36740.0,Orlando-Kissimmee-Sanford FL,58.4,58.5,59.5,58.5,56.1,64.2,72.4,70.8,68.6,68.0,65.5,62.3,59.36,69.05999999999999,798.9839999999999,921.3406,0.28940831295843517,0.2772686445141066
62946.0,9759.0,935.0,1165.0,145200.0,1191.0,01,35004,62902.0,12045.0,659.0,886.0,158900.0,1116.0,13820.0,Birmingham-Hoover AL,71.3,68.7,70.6,65.9,66.7,76.0,75.1,76.2,76.1,73.2,72.1,71.9,69.58000000000001,74.54,1183.0908,1057.442,0.22554395195882185,0.20173132809767574
45117.0,7923.0,497.0,736.0,90200.0,1098.0,01,35005,50473.0,7344.0,611.0,859.0,97200.0,1091.0,13820.0,Birmingham-Hoover AL,71.3,68.7,70.6,65.9,66.7,76.0,75.1,76.2,76.1,73.2,72.1,71.9,69.58000000000001,74.54,987.8796,1031.9328,0.2627514063435069,0.24534292790204665
65243.0,27001.0,730.0,990.0,155900.0,1355.0,01,35007,73587.0,26332.0,773.0,1036.0,168200.0,1239.0,13820.0,Birmingham-Hoover AL,71.3,68.7,70.6,65.9,66.7,76.0,75.1,76.2,76.1,73.2,72.1,71.9,69.58000000000001,74.54,1243.967,1187.3162000000002,0.22880008583296294,0.19361836193892945
42030.0,16135.0,399.0,611.0,123500.0,1037.0,01,35016,46157.0,17208.0,425.0,591.0,138400.0,1114.0,13820.0,Birmingham-Hoover AL,71.3,68.7,70.6,65.9,66.7,76.0,75.1,76.2,76.1,73.2,72.1,71.9,69.58000000000001,74.54,907.4108,980.8442,0.25907517487508924,0.25500206685876464
25708.0,26604.0,411.0,673.0,68200.0,1010.0,01,35020,29133.0,25757.0,492.0,732.0,68800.0,1047.0,13820.0,Birmingham-Hoover AL,71.3,68.7,70.6,65.9,66.7,76.0,75.1,76.2,76.1,73.2,72.1,71.9,69.58000000000001,74.54,907.4846000000001,966.8009999999999,0.4235963591100047,0.39822922459067034
60448.0,19998.0,647.0,875.0,159800.0,1428.0,01,35022,61516.0,21587.0,644.0,869.0,181500.0,1427.0,13820.0,Birmingham-Hoover AL,71.3,68.7,70.6,65.9,66.7,76.0,75.1,76.2,76.1,73.2,72.1,71.9,69.58000000000001,74.54,1259.7774000000002,1284.9332,0.25008815510852306,0.25065346251381754
45928.0,25405.0,536.0,788.0,112600.0,1120.0,01,35023,54614.0,23523.0,645.0,879.0,117900.0,1138.0,13820.0,Birmingham-Hoover AL,71.3,68.7,70.6,65.9,66.7,76.0,75.1,76.2,76.1,73.2,72.1,71.9,69.58000000000001,74.54,1019.0056000000001,1072.0586,0.2662442780003484,0.23555687552642182
33451.0,7939.0,375.0,587.0,91000.0,949.0,01,35031,47674.0,7779.0,395.0,590.0,133600.0,1020.0,13820.0,Birmingham-Hoover AL,71.3,68.7,70.6,65.9,66.7,76.0,75.1,76.2,76.1,73.2,72.1,71.9,69.58000000000001,74.54,838.8796000000001,910.5219999999999,0.3009343577172581,0.2291870621303016
44028.0,3508.0,272.0,565.0,89000.0,1021.0,01,35033,50682.0,2946.0,419.0,628.0,121300.0,1154.0,13820.0,Birmingham-Hoover AL,71.3,68.7,70.6,65.9,66.7,76.0,75.1,76.2,76.1,73.2,72.1,71.9,69.58000000000001,74.54,882.2848,1020.0803999999999,0.24047010084491688,0.24152489641292768
23910.0,4390.0,326.0,461.0,69700.0,847.0,01,35034,39087.0,6416.0,462.0,770.0,46800.0,864.0,13820.0,Birmingham-Hoover AL,71.3,68.7,70.6,65.9,66.7,76.0,75.1,76.2,76.1,73.2,72.1,71.9,69.58000000000001,74.54,729.5788,840.0676,0.36616250941028855,0.2579070074449305
22917.0,280.0,103.0,262.0,52800.0,811.0,01,35036,16591.0,204.0,137.0,293.0,83800.0,781.0,13820.0,Birmingham-Hoover AL,71.3,68.7,70.6,65.9,66.7,76.0,75.1,76.2,76.1,73.2,72.1,71.9,69.58000000000001,74.54,643.9942000000001,656.7552000000001,0.3372138761618013,0.47502033632692425
60425.0,16064.0,837.0,1038.0,136500.0,1176.0,01,35040,62508.0,17311.0,883.0,1059.0,148700.0,1158.0,13820.0,Birmingham-Hoover AL,71.3,68.7,70.6,65.9,66.7,76.0,75.1,76.2,76.1,73.2,72.1,71.9,69.58000000000001,74.54,1134.0204,1132.7946,0.22520885064129087,0.21746872720291802
36723.0,6313.0,340.0,500.0,118400.0,1141.0,01,35042,52550.0,6078.0,289.0,394.0,115700.0,1243.0,13820.0,Birmingham-Hoover AL,71.3,68.7,70.6,65.9,66.7,76.0,75.1,76.2,76.1,73.2,72.1,71.9,69.58000000000001,74.54,946.0078000000001,1026.8446,0.3091276202924598,0.23448401902949567
40581.0,14524.0,401.0,615.0,95000.0,952.0,01,35045,45853.0,15143.0,476.0,697.0,127700.0,1079.0,13820.0,Birmingham-Hoover AL,71.3,68.7,70.6,65.9,66.7,76.0,75.1,76.2,76.1,73.2,72.1,71.9,69.58000000000001,74.54,849.4846000000001,981.7428,0.2511967472462483,0.2569278694959981
42682.0,4909.0,446.0,715.0,115200.0,1275.0,01,35046,52031.0,5017.0,483.0,768.0,127100.0,968.0,13820.0,Birmingham-Hoover AL,71.3,68.7,70.6,65.9,66.7,76.0,75.1,76.2,76.1,73.2,72.1,71.9,69.58000000000001,74.54,1104.6480000000001,917.0799999999999,0.3105706386767256,0.21150775499221616
40901.0,4123.0,493.0,770.0,134700.0,1075.0,01,35049,47212.0,3856.0,428.0,623.0,117500.0,1141.0,13820.0,Birmingham-Hoover AL,71.3,68.7,70.6,65.9,66.7,76.0,75.1,76.2,76.1,73.2,72.1,71.9,69.58000000000001,74.54,982.219,1009.1172,0.28817456785897655,0.256490011014149
44534.0,8996.0,457.0,672.0,140800.0,1314.0,01,35051,51782.0,9838.0,467.0,635.0,156000.0,1251.0,13820.0,Birmingham-Hoover AL,71.3,68.7,70.6,65.9,66.7,76.0,75.1,76.2,76.1,73.2,72.1,71.9,69.58000000000001,74.54,1118.7036,1094.1664,0.30144256523105945,0.253562952377274
45783.0,3942.0,393.0,543.0,171700.0,1245.0,01,35054,46441.0,4318.0,600.0,750.0,162600.0,1302.0,13820.0,Birmingham-Hoover AL,71.3,68.7,70.6,65.9,66.7,76.0,75.1,76.2,76.1,73.2,72.1,71.9,69.58000000000001,74.54,1031.4516,1161.4608,0.2703496756437979,0.3001126073943283
40264.0,1438.0,518.0,1144.0,78600.0,1117.0,01,35061,44375.0,1130.0,609.0,980.0,89500.0,1134.0,13820.0,Birmingham-Hoover AL,71.3,68.7,70.6,65.9,66.7,76.0,75.1,76.2,76.1,73.2,72.1,71.9,69.58000000000001,74.54,1125.2134,1094.7916,0.33535070534472483,0.29605632
