Household Income_2014,Population_2014,Median Contract Rent_2014,Median Gross Rent_2014,Median Home Value_2014,Median Monthly Owner Costs_2014,state,Zipcode,Household Income_2019,Population_2019,Median Contract Rent_2019,Median Gross Rent_2019,Median Home Value_2019,Median Monthly Owner Costs_2019,MA,MANAME
92844.0,20350.0,1107.0,1289.0,386900.0,2489.0,48,77019,116207.0,22057.0,1573.0,1687.0,596500,3256.0,26420.0,Houston-The Woodlands-Sugar Land TX
27871.0,26777.0,505.0,637.0,69600.0,982.0,48,77020,32207.0,26357.0,613.0,747.0,78900,1039.0,26420.0,Houston-The Woodlands-Sugar Land TX
32391.0,26036.0,666.0,822.0,82700.0,1189.0,48,77021,37913.0,26214.0,764.0,949.0,107900,1376.0,26420.0,Houston-The Woodlands-Sugar Land TX
30011.0,27500.0,539.0,691.0,77500.0,1037.0,48,77022,31183.0,27924.0,625.0,767.0,106700,1146.0,26420.0,Houston-The Woodlands-Sugar Land TX
37361.0,29102.0,576.0,699.0,99100.0,1287.0,48,77023,41583.0,29138.0,721.0,829.0,142900,1405.0,26420.0,Houston-The Woodlands-Sugar Land TX
114864.0,36791.0,1216.0,1301.0,720200.0,3849.0,48,77024,123274.0,38190.0,1493.0,1617.0,996100,4001.0,26420.0,Houston-The Woodlands-Sugar Land TX
65524.0,27413.0,918.0,992.0,349700.0,2451.0,48,77025,76772.0,28540.0,1153.0,1250.0,439300,3078.0,26420.0,Houston-The Woodlands-Sugar Land TX
21335.0,23325.0,475.0,638.0,59200.0,1020.0,48,77026,28678.0,21300.0,553.0,719.0,65500,991.0,26420.0,Houston-The Woodlands-Sugar Land TX
82038.0,15510.0,1131.0,1267.0,505600.0,3172.0,48,77027,98463.0,18323.0,1473.0,1588.0,765400,4001.0,26420.0,Houston-The Woodlands-Sugar Land TX
31440.0,15076.0,576.0,744.0,58500.0,978.0,48,77028,29014.0,17425.0,678.0,870.0,69600,945.0,26420.0,Houston-The Woodlands-Sugar Land TX
30019.0,17812.0,541.0,727.0,67800.0,1050.0,48,77029,38183.0,17781.0,673.0,820.0,76400,1013.0,26420.0,Houston-The Woodlands-Sugar Land TX
71078.0,10664.0,1181.0,1271.0,482700.0,3124.0,48,77030,90075.0,11229.0,1436.0,1525.0,591800,3444.0,26420.0,Houston-The Woodlands-Sugar Land TX
38677.0,17711.0,616.0,751.0,116100.0,1372.0,48,77031,48029.0,18058.0,796.0,914.0,153700,1484.0,26420.0,Houston-The Woodlands-Sugar Land TX
23363.0,12788.0,641.0,809.0,73600.0,1142.0,48,77032,32473.0,14535.0,813.0,975.0,87200,1233.0,26420.0,Houston-The Woodlands-Sugar Land TX
28125.0,27254.0,617.0,869.0,64000.0,919.0,48,77033,38162.0,30558.0,718.0,940.0,67000,1069.0,26420.0,Houston-The Woodlands-Sugar Land TX
44827.0,37925.0,676.0,818.0,98000.0,1354.0,48,77034,51608.0,40635.0,851.0,1017.0,125700,1332.0,26420.0,Houston-The Woodlands-Sugar Land TX
37962.0,35989.0,597.0,724.0,161400.0,1517.0,48,77035,44382.0,36931.0,751.0,889.0,223900,1599.0,26420.0,Houston-The Woodlands-Sugar Land TX
27935.0,72950.0,563.0,692.0,112000.0,1275.0,48,77036,30952.0,74472.0,721.0,824.0,151100,1350.0,26420.0,Houston-The Woodlands-Sugar Land TX
36229.0,20934.0,712.0,931.0,84800.0,1126.0,48,77037,43180.0,18966.0,722.0,922.0,105500,1207.0,26420.0,Houston-The Woodlands-Sugar Land TX
39758.0,28082.0,706.0,899.0,85900.0,1266.0,48,77038,41052.0,31912.0,823.0,1003.0,119100,1351.0,26420.0,Houston-The Woodlands-Sugar Land TX
37275.0,28711.0,625.0,767.0,83500.0,1182.0,48,77039,36769.0,28877.0,783.0,937.0,102700,1202.0,26420.0,Houston-The Woodlands-Sugar Land TX
53233.0,46898.0,770.0,922.0,128600.0,1446.0,48,77040,59453.0,47823.0,917.0,1065.0,170500,1508.0,26420.0,Houston-The Woodlands-Sugar Land TX
74020.0,37168.0,978.0,1167.0,135800.0,1494.0,48,77041,87489.0,33941.0,1191.0,1455.0,193200,1737.0,26420.0,Houston-The Woodlands-Sugar Land TX
45403.0,38335.0,756.0,889.0,225300.0,1814.0,48,77042,49726.0,41734.0,950.0,1080.0,244900,1997.0,26420.0,Houston-The Woodlands-Sugar Land TX
52598.0,24883.0,696.0,850.0,153800.0,1400.0,48,77043,64810.0,24803.0,1022.0,1152.0,256900,1689.0,26420.0,Houston-The Woodlands-Sugar Land TX
74455.0,35696.0,829.0,1035.0,140700.0,1640.0,48,77044,80503.0,48783.0,1138.0,1355.0,204400,1960.0,26420.0,Houston-The Woodlands-Sugar Land TX
39020.0,33820.0,689.0,924.0,83700.0,1192.0,48,77045,57843.0,36532.0,817.0,979.0,85100,1201.0,26420.0,Houston-The Woodlands-Sugar Land TX
50023.0,23256.0,839.0,1049.0,105700.0,1272.0,48,77047,67725.0,32616.0,1047.0,1292.0,149900,1475.0,26420.0,Houston-The Woodlands-Sugar Land TX
40026.0,16521.0,617.0,692.0,78300.0,1120.0,48,77048,41300.0,18383.0,732.0,869.0,81000,1259.0,26420.0,Houston-The Woodlands-Sugar Land TX
52300.0,30446.0,752.0,923.0,103400.0,1402.0,48,77049,62994.0,36434.0,951.0,1136.0,154900,1506.0,26420.0,Houston-The Woodlands-Sugar Land TX
49577.0,4945.0,526.0,687.0,67500.0,991.0,48,77050,48500.0,4741.0,538.0,744.0,84900,1108.0,26420.0,Houston-The Woodlands-Sugar Land TX
23237.0,15216.0,585.0,749.0,62400.0,1088.0,48,77051,30646.0,17221.0,723.0,897.0,78000,1152.0,26420.0,Houston-The Woodlands-Sugar Land TX
45461.0,31225.0,812.0,1080.0,83900.0,1130.0,48,77053,50368.0,31650.0,971.0,1237.0,92200,1126.0,26420.0,Houston-The Woodlands-Sugar Land TX
43226.0,22589.0,830.0,961.0,120900.0,1572.0,48,77054,50827.0,23267.0,1068.0,1172.0,143200,1364.0,26420.0,Houston-The Woodlands-Sugar Land TX
45264.0,44249.0,710.0,820.0,259700.0,2134.0,48,77055,55591.0,44671.0,873.0,985.0,461900,2804.0,26420.0,Houston-The Woodlands-Sugar Land TX
92521.0,17515.0,1152.0,1278.0,589300.0,2980.0,48,77056,108359.0,22056.0,1490.0,1624.0,644800,3791.0,26420.0,Houston-The Woodlands-Sugar Land TX
52624.0,40086.0,845.0,976.0,238400.0,1970.0,48,77057,62644.0,41690.0,1033.0,1145.0,352700,2384.0,26420.0,Houston-The Woodlands-Sugar Land TX
49530.0,16595.0,812.0,935.0,161700.0,1467.0,48,77058,55035.0,16120.0,984.0,1134.0,184500,1551.0,26420.0,Houston-The Woodlands-Sugar Land TX
132137.0,18764.0,1257.0,1366.0,251600.0,2177.0,48,77059,139163.0,17254.0,1459.0,1588.0,314000,2441.0,26420.0,Houston-The Woodlands-Sugar Land TX
26427.0,43881.0,581.0,716.0,86400.0,1232.0,48,77060,31006.0,45642.0,683.0,814.0,104600,1203.0,26420.0,Houston-The Woodlands-Sugar Land TX
33302.0,25519.0,562.0,678.0,112800.0,1379.0,48,77061,41980.0,26253.0,678.0,822.0,131200,1410.0,26420.0,Houston-The Woodlands-Sugar Land TX
83932.0,25760.0,890.0,1095.0,162700.0,1656.0,48,77062,95564.0,26477.0,940.0,1039.0,205100,1712.0,26420.0,Houston-The Woodlands-Sugar Land TX
46611.0,36299.0,773.0,911.0,187000.0,1515.0,48,77063,46324.0,39249.0,970.0,1109.0,220400,1731.0,26420.0,Houston-The Woodlands-Sugar Land TX
64234.0,46509.0,902.0,1062.0,132200.0,1460.0,48,77064,71754.0,48637.0,1100.0,1257.0,162300,1516.0,26420.0,Houston-The Woodlands-Sugar Land TX
56341.0,38585.0,823.0,965.0,140800.0,1447.0,48,77065,57370.0,37793.0,983.0,1146.0,173600,1549.0,26420.0,Houston-The Woodlands-Sugar Land TX
60143.0,32507.0,781.0,955.0,116500.0,1408.0,48,77066,61930.0,35676.0,1030.0,1205.0,143800,1404.0,26420.0,Houston-The Woodlands-Sugar Land TX
38323.0,31295.0,609.0,765.0,94400.0,1230.0,48,77067,43282.0,35227.0,759.0,922.0,119600,1355.0,26420.0,Houston-The Woodlands-Sugar Land TX
71932.0,10776.0,792.0,926.0,162700.0,1773.0,48,77068,83803.0,11011.0,989.0,1147.0,219000,1923.0,26420.0,Houston-The Woodlands-Sugar Land TX
64498.0,16764.0,876.0,1043.0,198800.0,1884.0,48,77069,67470.0,19345.0,1053.0,1193.0,268700,2055.0,26420.0,Houston-The Woodlands-Sugar Land TX
70632.0,48190.0,915.0,1096.0,154100.0,1565.0,48,77070,66569.0,53057.0,1126.0,1266.0,194100,1614.0,26420.0,Houston-The Woodlands-Sugar Land TX
47521.0,27159.0,595.0,724.0,120200.0,1354.0,48,77071,48532.0,28888.0,790.0,951.0,146800,1467.0,26420.0,Houston-The Woodlands-Sugar Land TX
37143.0,59442.0,675.0,845.0,94000.0,1215.0,48,77072,41228.0,61122.0,847.0,1028.0,111200,1174.0,26420.0,Houston-The Woodlands-Sugar Land TX
52273.0,41123.0,786.0,962.0,106300.0,1369.0,48,77073,50931.0,39939.0,915.0,1066.0,142700,1348.0,26420.0,Houston-The Woodlands-Sugar Land TX
34421.0,36218.0,625.0,751.0,101800.0,1284.0,48,77074,42776.0,40978.0,774.0,892.0,146700,1264.0,26420.0,Houston-The Woodlands-Sugar Land TX
47644.0,41031.0,688.0,839.0,114300.0,1345.0,48,77075,54819.0,44517.0,828.0,968.0,144000,1422.0,26420.0,Houston-The Woodlands-Sugar Land TX
30403.0,34859.0,636.0,799.0,83900.0,1115.0,48,77076,38346.0,36009.0,788.0,935.0,106600,1155.0,26420.0,Houston-The Woodlands-Sugar Land TX
62784.0,53659.0,870.0,1031.0,206800.0,1814.0,48,77077,65193.0,59588.0,1107.0,1241.0,302600,2128.0,26420.0,Houston-The Woodlands-Sugar Land TX
28338.0,15584.0,615.0,791.0,67500.0,1031.0,48,77078,40298.0,15663.0,733.0,939.0,79700,917.0,26420.0,Houston-The Woodlands-Sugar Land TX
99650.0,31002.0,949.0,1128.0,337200.0,2348.0,48,77079,91375.0,34122.0,1205.0,1363.0,518900,2929.0,26420.0,Houston-The Woodlands-Sugar Land TX
38407.0,47430.0,671.0,812.0,138700.0,1407.0,48,77080,48547.0,45586.0,861.0,985.0,214000,1598.0,26420.0,Houston-The Woodlands-Sugar Land TX
27191.0,44070.0,628.0,724.0,201800.0,1765.0,48,77081,33502.0,53031.0,764.0,843.0,298900,2327.0,26420.0,Houston-The Woodlands-Sugar Land TX
50894.0,52248.0,835.0,992.0,125200.0,1456.0,48,77082,51943.0,55056.0,985.0,1142.0,161000,1455.0,26420.0,Houston-The Woodlands-Sugar Land TX
52075.0,73164.0,781.0,968.0,116100.0,1365.0,48,77083,54425.0,78298.0,911.0,1084.0,149800,1370.0,26420.0,Houston-The Woodlands-Sugar Land TX
64652.0,101488.0,880.0,1068.0,124700.0,1430.0,48,77084,64133.0,107673.0,1132.0,1279.0,162000,1457.0,26420.0,Houston-The Woodlands-Sugar Land TX
49872.0,16288.0,833.0,963.0,102500.0,1293.0,48,77085,57167.0,17991.0,924.0,1146.0,119300,1233.0,26420.0,Houston-The Woodlands-Sugar Land TX
42581.0,28931.0,679.0,844.0,92300.0,1198.0,48,77086,48211.0,28636.0,828.0,1008.0,116300,1290.0,26420.0,Houston-The Woodlands-Sugar Land TX
36792.0,37268.0,615.0,735.0,85500.0,1160.0,48,77087,39800.0,37886.0,674.0,787.0,92400,1118.0,26420.0,Houston-The Woodlands-Sugar Land TX
42447.0,53887.0,650.0,829.0,92500.0,1217.0,48,77088,42489.0,55734.0,743.0,898.0,112900,1241.0,26420.0,Houston-The Woodlands-Sugar Land TX
65186.0,51939.0,844.0,1013.0,121000.0,1498.0,48,77089,69617.0,54751.0,947.0,1126.0,159100,1587.0,26420.0,Houston-The Woodlands-Sugar Land TX
37727.0,34693.0,723.0,876.0,137800.0,1513.0,48,77090,39808.0,40761.0,839.0,1005.0,153500,1496.0,26420.0,Houston-The Woodlands-Sugar Land TX
28628.0,23398.0,560.0,706.0,95800.0,1188.0,48,77091,36098.0,27750.0,706.0,841.0,127000,1318.0,26420.0,Houston-The Woodlands-Sugar Land TX
37383.0,35087.0,591.0,742.0,128800.0,1303.0,48,77092,39536.0,38458.0,748.0,894.0,185400,1397.0,26420.0,Houston-The Woodlands-Sugar Land TX
33085.0,42161.0,542.0,715.0,74300.0,1050.0,48,77093,31301.0,47135.0,691.0,881.0,82700,1106.0,26420.0,Houston-The Woodlands-Sugar Land TX
158398.0,8754.0,1052.0,1206.0,308700.0,2598.0,48,77094,178354.0,10271.0,1646.0,1772.0,416700,2897.0,26420.0,Houston-The Woodlands-Sugar Land TX
88555.0,69927.0,927.0,1095.0,168400.0,1692.0,48,77095,92225.0,70692.0,1155.0,1283.0,216800,1697.0,26420.0,Houston-The Woodlands-Sugar Land TX
59556.0,36227.0,745.0,834.0,264500.0,2131.0,48,77096,65608.0,32682.0,877.0,1001.0,359900,2441.0,26420.0,Houston-The Woodlands-Sugar Land TX
82017.0,13091.0,1222.0,1370.0,428800.0,3070.0,48,77098,91138.0,13818.0,1493.0,1631.0,527900,3062.0,26420.0,Houston-The Woodlands-Sugar Land TX
36755.0,46617.0,658.0,803.0,95500.0,1239.0,48,77099,40802.0,52294.0,810.0,949.0,120200,1282.0,26420.0,Houston-The Woodlands-Sugar Land TX
34579.0,31796.0,557.0,741.0,92000.0,1155.0,48,77301,46875.0,34169.0,766.0,924.0,134300,1323.0,26420.0,Houston-The Woodlands-Sugar Land TX
59127.0,18364.0,646.0,949.0,109900.0,1297.0,48,77302,77215.0,18658.0,934.0,1134.0,190800,1621.0,26420.0,Houston-The Woodlands-Sugar Land TX
48414.0,18641.0,707.0,930.0,89000.0,1067.0,48,77303,55311.0,20655.0,902.0,1073.0,141200,1351.0,26420.0,Houston-The Woodlands-Sugar Land TX
59278.0,24426.0,830.0,971.0,172200.0,1593.0,48,77304,64516.0,33364.0,977.0,1114.0,228100,1732.0,26420.0,Houston-The Woodlands-Sugar Land TX
38382.0,11363.0,547.0,724.0,67900.0,1006.0,48,77306,50045.0,13569.0,747.0,928.0,103800,1210.0,26420.0,Houston-The Woodlands-Sugar Land TX
72129.0,16134.0,707.0,879.0,202200.0,1795.0,48,77316,103875.0,26119.0,884.0,1203.0,330900,2260.0,26420.0,Houston-The Woodlands-Sugar Land TX
71169.0,13588.0,793.0,1074.0,168900.0,1552.0,48,77318,61392.0,16303.0,925.0,1129.0,195400,1410.0,26420.0,Houston-The Woodlands-Sugar Land TX
45735.0,36047.0,590.0,745.0,110900.0,1177.0,48,77320,51990.0,36122.0,738.0,916.0,139500,1295.0,,
42902.0,21089.0,518.0,725.0,79600.0,1150.0,48,77327,42304.0,23274.0,552.0,700.0,99200,1124.0,26420.0,Houston-The Woodlands-Sugar Land TX
48450.0,17329.0,530.0,724.0,87500.0,1137.0,48,77328,53054.0,14438.0,709.0,904.0,118400,1149.0,26420.0,Houston-The Woodlands-Sugar Land TX
41611.0,6124.0,507.0,686.0,109500.0,1283.0,48,77331,43642.0,7971.0,569.0,798.0,139500,1185.0,,
26138.0,2567.0,462.0,785.0,74200.0,1017.0,48,77335,55516.0,2972.0,555.0,814.0,106300,1088.0,,
63814.0,11699.0,754.0,1032.0,159000.0,1761.0,48,77336,68596.0,13156.0,876.0,1090.0,168400,1743.0,26420.0,Houston-The Woodlands-Sugar Land TX
47534.0,36257.0,780.0,928.0,102300.0,1354.0,48,77338,56638.0,43558.0,931.0,1061.0,150600,1477.0,26420.0,Houston-The Woodlands-Sugar Land TX
72200.0,40683.0,876.0,1064.0,150300.0,1544.0,48,77339,75080.0,40133.0,1227.0,1346.0,198000,1668.0,26420.0,Houston-The Woodlands-Sugar Land TX
33267.0,27340.0,659.0,799.0,140600.0,1288.0,48,77340,36604.0,31352.0,779.0,908.0,166400,1367.0,,
121224.0,29292.0,983.0,1120.0,243200.0,2059.0,48,77345,137519.0,27993.0,1469.0,1533.0,286700,2277.0,26420.0,Houston-The Woodlands-Sugar Land TX
87878.0,57329.0,958.0,1216.0,159100.0,1700.0,48,77346,104829.0,66805.0,1263.0,1474.0,205900,1797.0,26420.0,Houston-The Woodlands-Sugar Land TX
41661.0,32683.0,460.0,668.0,82800.0,1077.0,48,77351,50318.0,34366.0,571.0,781.0,123100,1156.0,,
77650.0,34551.0,791.0,1044.0,203800.0,1774.0,48,77354,89489.0,37058.0,1035.0,1206.0,260000,1949.0,26420.0,Houston-The Woodlands-Sugar Land TX
71973.0,25855.0,749.0,1035.0,173200.0,1659.0,48,77355,88042.0,29281.0,839.0,1123.0,256900,1842.0,26420.0,Houston-The Woodlands-Sugar Land TX
82181.0,24851.0,1057.0,1294.0,219700.0,1901.0,48,77356,92378.0,26987.0,1148.0,1317.0,265000,1973.0,26420.0,Houston-The Woodlands-Sugar Land TX
44552.0,20806.0,541.0,781.0,91200.0,1099.0,48,77357,62321.0,27721.0,691.0,890.0,141200,1452.0,26420.0,Houston-The Woodlands-Sugar Land TX
54224.0,5225.0,514.0,712.0,93600.0,1524.0,48,77358,56250.0,5565.0,696.0,926.0,165300,1467.0,26420.0,Houston-The Woodlands-Sugar Land TX
33786.0,4857.0,554.0,710.0,57000.0,1203.0,48,77360,48186.0,5115.0,633.0,858.0,92100,1120.0,,
57556.0,4516.0,590.0,691.0,130000.0,1429.0,48,77362,74681.0,6435.0,1365.0,1678.0,177500,1476.0,26420.0,Houston-The Woodlands-Sugar Land TX
41714.0,3471.0,443.0,548.0,88200.0,1155.0,48,77363,43316.0,2853.0,679.0,975.0,166900,1716.0,26420.0,Houston-The Woodlands-Sugar Land TX
44092.0,1515.0,517.0,950.0,124500.0,1285.0,48,77364,32240.0,1828.0,505.0,811.0,117100,1174.0,,
59071.0,26175.0,716.0,882.0,132400.0,1467.0,48,77365,79320.0,36755.0,970.0,1150.0,206600,1774.0,26420.0,Houston-The Woodlands-Sugar Land TX
34052.0,8307.0,478.0,635.0,60100.0,977.0,48,77371,42348.0,8036.0,478.0,591.0,83100,1182.0,26420.0,Houston-The Woodlands-Sugar Land TX
41645.0,11859.0,569.0,779.0,79000.0,1024.0,48,77372,62245.0,14116.0,757.0,992.0,111400,1215.0,26420.0,Houston-The Woodlands-Sugar Land TX
67464.0,55485.0,965.0,1198.0,112800.0,1393.0,48,77373,71424.0,61501.0,1158.0,1396.0,155900,1405.0,26420.0,Houston-The Woodlands-Sugar Land TX
61941.0,43088.0,861.0,1038.0,145500.0,1499.0,48,77375,78164.0,55759.0,977.0,1186.0,196100,1726.0,26420.0,Houston-The Woodlands-Sugar Land TX
93884.0,32199.0,789.0,984.0,205800.0,1829.0,48,77377,96994.0,38469.0,1316.0,1405.0,264000,2000.0,26420.0,Houston-The Woodlands-Sugar Land TX
46481.0,13804.0,513.0,661.0,89100.0,1133.0,48,77378,55508.0,17616.0,717.0,958.0,132600,1411.0,26420.0,Houston-The Woodlands-Sugar Land TX
97864.0,72742.0,925.0,1095.0,193700.0,1941.0,48,77379,103359.0,81368.0,1129.0,1275.0,257300,2019.0,26420.0,Houston-The Woodlands-Sugar Land TX
68759.0,26091.0,976.0,1144.0,187100.0,1566.0,48,77380,73457.0,25761.0,1200.0,1343.0,273300,1802.0,26420.0,Houston-The Woodlands-Sugar Land TX
101628.0,36388.0,1031.0,1166.0,284900.0,2101.0,48,77381,117661.0,36160.0,1331.0,1438.0,359500,2319.0,26420.0,Houston-The Woodlands-Sugar Land TX
136411.0,37274.0,1228.0,1356.0,352800.0,2570.0,48,77382,138281.0,41581.0,1655.0,1718.0,422200,3336.0,26420.0,Houston-The Woodlands-Sugar Land TX
81335.0,12393.0,1135.0,1263.0,245700.0,1990.0,48,77384,87311.0,19467.0,1191.0,1261.0,320400,2373.0,26420.0,Houston-The Woodlands-Sugar Land TX
86454.0,21500.0,974.0,1118.0,161800.0,1560.0,48,77385,95126.0,25160.0,1114.0,1300.0,226600,1801.0,26420.0,Houston-The Woodlands-Sugar Land TX
84940.0,44686.0,1100.0,1322.0,168700.0,1604.0,48,77386,114665.0,57421.0,1328.0,1514.0,235400,1874.0,26420.0,Houston-The Woodlands-Sugar Land TX
82059.0,41866.0,1204.0,1493.0,151600.0,1639.0,48,77388,93290.0,50701.0,1321.0,1587.0,197200,1693.0,26420.0,Houston-The Woodlands-Sugar Land TX
102205.0,26174.0,1124.0,1375.0,202100.0,1965.0,48,77389,126473.0,38222.0,1412.0,1628.0,320000,2413.0,26420.0,Houston-The Woodlands-Sugar Land TX
57440.0,47623.0,874.0,1067.0,110300.0,1459.0,48,77396,69208.0,58396.0,1090.0,1197.0,159700,1642.0,26420.0,Houston-The Woodlands-Sugar Land TX
154053.0,18130.0,1235.0,1412.0,645000.0,3809.0,48,77401,193950.0,19372.0,1629.0,1807.0,840000,4001.0,26420.0,Houston-The Woodlands-Sugar Land TX
106408.0,36023.0,968.0,1114.0,212700.0,1981.0,48,77406,124705.0,49261.0,1200.0,1388.0,305500,2318.0,26420.0,Houston-The Woodlands-Sugar Land TX
85045.0,35057.0,1193.0,1435.0,171700.0,1769.0,48,77407,101612.0,60000.0,1393.0,1490.0,245200,1994.0,26420.0,Houston-The Woodlands-Sugar Land TX
41301.0,22874.0,485.0,643.0,96300.0,1200.0,48,77414,51559.0,23982.0,677.0,868.0,121300,1363.0,26420.0,Houston-The Woodlands-Sugar Land TX
32500.0,2654.0,511.0,719.0,75600.0,1127.0,48,77417,44474.0,2550.0,718.0,944.0,111600,1326.0,26420.0,Houston-The Woodlands-Sugar Land TX
49469.0,9405.0,542.0,822.0,164100.0,1684.0,48,77418,60568.0,10537.0,668.0,812.0,253800,1859.0,26420.0,Houston-The Woodlands-Sugar Land TX
22431.0,1591.0,447.0,781.0,54500.0,1074.0,48,77419,51852.0,1253.0,421.0,571.0,135400,926.0,,
34083.0,1983.0,502.0,748.0,68100.0,1096.0,48,77420,55385.0,2695.0,538.0,844.0,120600,1141.0,26420.0,Houston-The Woodlands-Sugar Land TX
50592.0,13557.0,505.0,695.0,93100.0,1225.0,48,77422,56064.0,13194.0,747.0,983.0,126200,1389.0,26420.0,Houston-The Woodlands-Sugar Land TX
37182.0,9739.0,546.0,750.0,130300.0,1489.0,48,77423,61178.0,12377.0,698.0,945.0,217300,1899.0,26420.0,Houston-The Woodlands-Sugar Land TX
98191.0,76437.0,933.0,1153.0,186100.0,1820.0,48,77429,107033.0,88628.0,1227.0,1416.0,247300,2016.0,26420.0,Houston-The Woodlands-Sugar Land TX
93884.0,60324.0,1144.0,1421.0,184100.0,1827.0,48,77433,112468.0,90657.0,1405.0,1618.0,272900,2156.0,26420.0,Houston-The Woodlands-Sugar Land TX
34474.0,4655.0,418.0,648.0,70800.0,1074.0,48,77434,38482.0,4740.0,545.0,730.0,62000,1011.0,,
49261.0,4532.0,662.0,796.0,121800.0,1200.0,48,77435,60250.0,4031.0,736.0,866.0,165800,1597.0,26420.0,Houston-The Woodlands-Sugar Land TX
46557.0,17074.0,487.0,710.0,109400.0,1233.0,48,77437,49090.0,16913.0,541.0,732.0,155400,1359.0,,
44549.0,12662.0,539.0,808.0,132900.0,1341.0,48,77445,44190.0,14200.0,645.0,858.0,150400,1476.0,26420.0,Houston-The Woodlands-Sugar Land TX
28690.0,5609.0,725.0,856.0,112800.0,1320.0,48,77446,24118.0,6520.0,843.0,1042.0,171400,1442.0,26420.0,Houston-The Woodlands-Sugar Land TX
65235.0,13186.0,787.0,1047.0,122300.0,1407.0,48,77447,76343.0,16246.0,889.0,1238.0,180900,1572.0,26420.0,Houston-The Woodlands-Sugar Land TX
66550.0,99450.0,1034.0,1263.0,120100.0,1420.0,48,77449,78112.0,128294.0,1333.0,1568.0,162400,1547.0,26420.0,Houston-The Woodlands-Sugar Land TX
99732.0,73269.0,1025.0,1208.0,203300.0,1940.0,48,77450,96526.0,73692.0,1250.0,1413.0,271100,2088.0,26420.0,Houston-The Woodlands-Sugar Land TX
45446.0,2017.0,556.0,687.0,88700.0,1088.0,48,77455,56696.0,2194.0,523.0,634.0,131600,1218.0,,
32955.0,544.0,288.0,338.0,126800.0,1390.0,48,77457,31563.0,488.0,567.0,633.0,115500,1391.0,,
107214.0,59800.0,1346.0,1634.0,206400.0,2018.0,48,77459,112368.0,72788.0,1537.0,1789.0,277100,2317.0,26420.0,Houston-The Woodlands-Sugar Land TX
58594.0,10435.0,609.0,811.0,119800.0,1346.0,48,77461,73952.0,11447.0,827.0,1059.0,174600,1643.0,26420.0,Houston-The Woodlands-Sugar Land TX
48182.0,256.0,610.0,920.0,95600.0,1096.0,48,77464,59844.0,99.0,563.0,763.0,225000,1417.0,26420.0,Houston-The Woodlands-Sugar Land TX
37578.0,7388.0,470.0,685.0,85100.0,1099.0,48,77465,44946.0,7151.0,517.0,811.0,116000,1195.0,,
70142.0,38364.0,685.0,874.0,158500.0,1639.0,48,77469,81374.0,53992.0,969.0,1133.0,232600,1954.0,26420.0,Houston-The Woodlands-Sugar Land TX
43691.0,36504.0,678.0,894.0,113500.0,1322.0,48,77471,52764.0,41212.0,839.0,1054.0,153200,1451.0,26420.0,Houston-The Woodlands-Sugar Land TX
57064.0,12867.0,586.0,843.0,155800.0,1650.0,48,77474,69956.0,12487.0,745.0,933.0,172300,1402.0,26420.0,Houston-The Woodlands-Sugar Land TX
54913.0,35608.0,893.0,1064.0,142100.0,1484.0,48,77477,59910.0,35830.0,1125.0,1234.0,170400,1500.0,26420.0,Houston-The Woodlands-Sugar Land TX
89295.0,24084.0,1109.0,1318.0,248400.0,2010.0,48,77478,92327.0,25721.0,1368.0,1542.0,302200,2086.0,26420.0,Houston-The Woodlands-Sugar Land TX
128362.0,81466.0,1381.0,1597.0,287800.0,2401.0,48,77479,140394.0,93848.0,1630.0,1801.0,372000,2647.0,26420.0,Houston-The Woodlands-Sugar Land TX
55484.0,7910.0,499.0,679.0,101500.0,1220.0,48,77480,60423.0,8055.0,751.0,926.0,110200,1204.0,26420.0,Houston-The Woodlands-Sugar Land TX
49729.0,2379.0,396.0,639.0,108500.0,954.0,48,77482,43060.0,1779.0,766.0,863.0,93200,1218.0,26420.0,Houston-The Woodlands-Sugar Land TX
64768.0,11370.0,603.0,909.0,121900.0,1454.0,48,77484,64846.0,10875.0,755.0,960.0,202500,1805.0,26420.0,Houston-The Woodlands-Sugar Land TX
64444.0,3816.0,588.0,873.0,136200.0,1425.0,48,77485,52328.0,4627.0,615.0,794.0,149600,1351.0,26420.0,Houston-The Woodlands-Sugar Land TX
59366.0,6973.0,605.0,764.0,124100.0,1385.0,48,77486,79231.0,7491.0,776.0,1075.0,144300,1429.0,26420.0,Houston-The Woodlands-Sugar Land TX
38907.0,14597.0,436.0,655.0,89000.0,1268.0,48,77488,44400.0,14525.0,635.0,780.0,110200,1182.0,,
58687.0,36336.0,920.0,1229.0,108400.0,1320.0,48,77489,68646.0,38242.0,1141.0,1431.0,132500,1360.0,26420.0,Houston-The Woodlands-Sugar Land TX
76393.0,24577.0,908.0,1115.0,153400.0,1573.0,48,77493,90861.0,36334.0,1274.0,1463.0,209200,1817.0,26420.0,Houston-The Woodlands-Sugar Land TX
131694.0,79117.0,1159.0,1366.0,277300.0,2360.0,48,77494,135943.0,118291.0,1525.0,1667.0,351400,2733.0,26420.0,Houston-The Woodlands-Sugar Land TX
73383.0,52693.0,1059.0,1249.0,161600.0,1661.0,48,77498,80748.0,51293.0,1403.0,1620.0,212800,1731.0,26420.0,Houston-The Woodlands-Sugar Land TX
43893.0,37570.0,691.0,839.0,91500.0,1197.0,48,77502,52081.0,38199.0,783.0,965.0,105700,1285.0,26420.0,Houston-The Woodlands-Sugar Land TX
