Zipcode,Household Income,Income per Capita,Population,Median Contract Rent,Median Gross Rent,Median Home Value,Median Monthly Owner Costs,Median Age,Year,MA,MANAME
46563,50208,24103,23834,564,701,124700,1045,40.3,2017,,
46565,65116,21158,8738,570,732,245700,1224,26,2017,,
46567,56563,33421,8912,581,760,168400,1104,44.3,2017,21140,Elkhart-Goshen IN
46570,51625,25629,1025,342,442,141700,1122,39.6,2017,,
46571,57566,21081,5287,472,600,272300,1137,23,2017,,
46573,57452,26863,3808,629,767,147900,1144,41.6,2017,21140,Elkhart-Goshen IN
46574,53913,23892,9144,543,687,109000,966,43.6,2017,43780,South Bend-Mishawaka IN-MI
46580,55056,29824,21380,590,725,134400,1033,37.9,2017,,
46582,63333,28175,13534,715,847,139900,1110,35.7,2017,,
46590,60456,26973,5140,581,696,165400,1284,30.1,2017,,
46601,18054,11993,6491,438,481,75600,957,33.7,2017,43780,South Bend-Mishawaka IN-MI
46613,36758,16250,10874,600,756,50800,781,30.5,2017,43780,South Bend-Mishawaka IN-MI
46614,51012,28638,30504,559,621,120800,1012,41.3,2017,43780,South Bend-Mishawaka IN-MI
46615,40000,21566,13760,581,737,81200,896,34.8,2017,43780,South Bend-Mishawaka IN-MI
46616,36589,20112,5714,639,841,75700,889,32.9,2017,43780,South Bend-Mishawaka IN-MI
46617,55162,34912,9246,782,899,123200,1030,33,2017,43780,South Bend-Mishawaka IN-MI
46619,38683,16613,22332,533,767,73500,800,34.2,2017,43780,South Bend-Mishawaka IN-MI
46628,42292,24612,25202,618,774,106400,1024,37.5,2017,43780,South Bend-Mishawaka IN-MI
46635,48125,25733,6728,619,705,123100,893,44.4,2017,43780,South Bend-Mishawaka IN-MI
46637,53065,29267,15257,648,791,124300,979,36.4,2017,43780,South Bend-Mishawaka IN-MI
46701,54531,26650,8052,486,673,116400,942,43.1,2017,,
46702,54152,25357,2102,449,617,108600,1027,48.3,2017,,
46703,49493,26182,17802,603,738,143800,1085,41.4,2017,,
46705,50114,23121,1605,291,394,89200,798,37.7,2017,,
46706,52899,30440,18413,545,689,131900,989,41.2,2017,23060,Fort Wayne IN
46710,60274,26376,4313,519,620,125500,1027,40.3,2017,,
46711,47241,20156,7846,451,494,119600,930,29.7,2017,,
46714,45769,25115,14451,489,583,118400,955,38.9,2017,23060,Fort Wayne IN
46721,57326,24205,5067,515,745,89800,980,38.7,2017,,
46723,59167,31501,7599,429,623,134300,979,42.6,2017,23060,Fort Wayne IN
46725,56953,27702,22838,511,665,142500,1128,41.7,2017,23060,Fort Wayne IN
46732,54621,20678,3516,620,862,92100,927,29.4,2017,,
46733,49708,24068,18984,476,599,113400,956,38.6,2017,23060,Fort Wayne IN
46737,58919,30696,7642,528,739,143300,1037,47.4,2017,,
46738,42876,21408,8372,558,695,90600,894,36.6,2017,,
46740,41985,16125,4321,447,619,126000,875,26.4,2017,23060,Fort Wayne IN
46741,51967,20661,4866,540,638,155500,1079,33,2017,23060,Fort Wayne IN
46742,61167,28326,3412,415,606,165900,1094,46.7,2017,,
46743,59129,25006,2092,710,951,150500,1096,34,2017,23060,Fort Wayne IN
46745,55484,30424,1999,603,744,148700,1021,43.4,2017,23060,Fort Wayne IN
46746,53375,23748,4642,650,795,122400,935,39.7,2017,,
46747,51028,24009,2925,555,732,126800,1010,42.6,2017,,
46748,78625,36474,5311,646,948,173300,1286,38.6,2017,23060,Fort Wayne IN
46750,47920,23574,26659,523,671,99800,931,39.7,2017,23060,Fort Wayne IN
46755,46367,23079,15188,545,649,112500,925,39.2,2017,,
46760,50250,23252,1355,538,734,97900,945,39.3,2017,,
46761,52854,21116,12315,509,630,140200,950,31.8,2017,,
46764,61587,26594,1353,488,990,120700,960,47.3,2017,23060,Fort Wayne IN
46765,90692,32031,5477,733,1037,199500,1304,39,2017,23060,Fort Wayne IN
46766,56574,29230,830,621,726,130900,1053,50.6,2017,23060,Fort Wayne IN
46767,52610,23877,8181,541,682,95000,971,34.2,2017,21140,Elkhart-Goshen IN
46770,64038,27165,3054,529,689,128800,1104,39.8,2017,23060,Fort Wayne IN
46772,54300,17410,3230,525,778,147300,983,21.8,2017,,
46773,58281,25740,3327,501,733,113700,998,41.8,2017,23060,Fort Wayne IN
46774,53976,22613,16954,636,803,109300,928,35.5,2017,23060,Fort Wayne IN
46776,54271,24566,1446,431,578,89600,849,45.1,2017,,
46777,66087,25358,6502,541,692,120500,960,37.4,2017,23060,Fort Wayne IN
46779,56122,23915,2124,497,597,96100,979,34,2017,,
46783,77989,37429,6630,555,700,171300,1281,39,2017,23060,Fort Wayne IN
46784,63750,32855,2086,649,864,136100,1099,46.9,2017,,
46785,64732,24804,1442,575,848,126100,1156,37.5,2017,,
46787,51844,26562,3640,433,587,101900,1023,39.8,2017,23060,Fort Wayne IN
46788,61528,25164,3614,469,770,170000,1127,35.3,2017,23060,Fort Wayne IN
46791,64239,24475,1007,576,919,146300,1389,39.5,2017,23060,Fort Wayne IN
46792,54283,28119,3753,648,897,106300,935,41.9,2017,23060,Fort Wayne IN
46793,56290,22582,4334,542,737,110000,1036,39,2017,,
46794,49074,28032,1740,523,644,102500,1122,40.8,2017,,
46795,61881,28181,6517,608,812,173100,1139,43.8,2017,,
46797,65644,26985,3810,576,791,113800,1039,39.1,2017,23060,Fort Wayne IN
46798,59432,33036,1559,638,738,131500,1030,48.4,2017,23060,Fort Wayne IN
46802,31340,19070,10672,498,627,55100,767,30.7,2017,23060,Fort Wayne IN
46803,20837,11080,9578,473,639,39200,735,29.1,2017,23060,Fort Wayne IN
46804,66358,37502,28952,709,834,154800,1186,40.7,2017,23060,Fort Wayne IN
46805,38350,22278,20872,534,652,83800,822,35.3,2017,23060,Fort Wayne IN
46806,27449,13323,25703,514,742,50200,799,28.1,2017,23060,Fort Wayne IN
46807,45659,20550,17057,575,734,80600,822,33.2,2017,23060,Fort Wayne IN
46808,39528,20945,19434,522,638,79400,804,34.2,2017,23060,Fort Wayne IN
46809,36541,22466,8710,494,577,84600,818,41,2017,23060,Fort Wayne IN
46814,108638,54730,12169,725,930,274400,1773,38.9,2017,23060,Fort Wayne IN
46815,55073,26006,28033,619,735,119500,973,37.3,2017,23060,Fort Wayne IN
46816,34989,21451,18265,475,600,78200,876,36.3,2017,23060,Fort Wayne IN
46818,58330,26908,20838,647,843,132900,1092,36.6,2017,23060,Fort Wayne IN
46819,47275,24233,9795,598,736,101800,917,37.9,2017,23060,Fort Wayne IN
46825,52148,28045,29068,692,795,120200,1001,35.1,2017,23060,Fort Wayne IN
46835,60287,29574,35104,643,789,120200,998,35.7,2017,23060,Fort Wayne IN
46845,88584,39661,22187,925,1148,209600,1407,40.2,2017,23060,Fort Wayne IN
46901,43815,23484,40107,492,633,88600,916,39.9,2017,29020,Kokomo IN
46902,48332,27391,35568,570,697,101700,947,41.9,2017,29020,Kokomo IN
46910,54138,24293,3299,460,653,101400,927,36.4,2017,,
46911,62120,27465,1374,539,949,94400,982,35.7,2017,29020,Kokomo IN
46913,65833,30117,1204,395,623,137900,1265,48.3,2017,29200,Lafayette-West Lafayette IN
46914,54875,22338,1499,420,600,88000,1118,47.2,2017,,
46915,57500,27377,583,418,605,108800,837,42.5,2017,29200,Lafayette-West Lafayette IN
46917,48103,20246,1867,409,590,110000,961,37.5,2017,29200,Lafayette-West Lafayette IN
46919,54583,25535,2502,423,678,120600,1013,41.2,2017,29020,Kokomo IN
46923,52353,26405,8152,517,683,121100,1016,42.5,2017,29200,Lafayette-West Lafayette IN
46926,53203,25775,1587,475,841,94500,903,44.7,2017,,
46928,47396,23421,4557,441,565,90200,932,42.3,2017,26900,Indianapolis-Carmel-Anderson IN
46929,55329,21959,2994,454,602,108500,871,38.6,2017,29200,Lafayette-West Lafayette IN
46930,47917,19429,76,442,775,76000,679,49,2017,,
46931,36667,18956,200,600,738,61700,667,38.8,2017,,
46932,51927,30120,3342,547,772,103300,1019,47.4,2017,29020,Kokomo IN
46933,44053,20162,6210,525,777,80900,844,41.5,2017,,
46936,64926,29564,5972,564,789,121100,1101,45.5,2017,29020,Kokomo IN
46938,47000,20959,2999,518,781,84200,858,47.4,2017,,
46939,41087,23788,1920,435,579,76300,864,46.1,2017,,
46940,61912,26879,2662,524,780,88700,925,44.4,2017,,
46941,46250,22695,1092,408,600,90800,1071,40.6,2017,,
46947,42191,22230,28020,471,636,79000,854,39.4,2017,29200,Lafayette-West Lafayette IN
46950,50375,21864,726,481,731,87900,850,46,2017,,
46951,50139,24035,1923,426,593,101300,799,42.1,2017,,
46952,44230,24271,19079,501,670,95300,901,45.5,2017,23060,Fort Wayne IN
46953,33025,16897,23921,521,677,71200,815,34.8,2017,,
46957,39821,17281,587,376,539,61800,703,42.8,2017,,
46960,49594,34514,1035,523,729,96800,1168,45.3,2017,,
46962,49293,22227,9566,522,704,98700,897,39.2,2017,23060,Fort Wayne IN
46970,42829,22439,23323,501,707,79200,879,38.9,2017,,
46974,60167,24285,1735,525,838,107300,964,38.2,2017,,
46975,47698,23622,14491,468,636,98200,946,43.1,2017,,
46978,51824,24644,2132,473,693,97300,880,42.2,2017,,
46979,72250,33802,4826,501,729,141900,1031,42.7,2017,29020,Kokomo IN
46982,47633,21386,2316,520,703,102000,862,37.3,2017,,
46985,48971,23103,1587,445,700,119800,994,34.8,2017,,
46986,43333,24397,1576,428,584,99100,992,44.2,2017,29020,Kokomo IN
46987,56154,25415,915,523,657,116800,950,43.9,2017,,
46988,48600,39333,1028,437,653,85900,978,40.2,2017,,
46989,61800,22597,4896,484,637,146700,1153,23.4,2017,34620,Muncie IN
46991,59861,27297,1594,509,724,67100,912,44.4,2017,23060,Fort Wayne IN
46992,48068,26304,16251,478,648,93000,847,44.7,2017,,
46994,47333,23452,2843,486,687,91000,944,42.3,2017,,
46996,44028,24023,6456,483,642,90700,957,44.6,2017,,
47001,54277,27349,10498,607,726,152800,1114,44.1,2017,17140,Cincinnati OH-KY-IN
47003,31734,17984,962,444,682,82300,760,43.1,2017,17140,Cincinnati OH-KY-IN
47006,58872,29494,11144,535,702,172200,1276,42.5,2017,,
47012,52177,25507,9935,479,652,149500,1147,42.3,2017,17140,Cincinnati OH-KY-IN
47016,71250,30626,742,583,856,150600,690,47.2,2017,,
47018,64471,27024,4372,562,755,147400,1241,42,2017,17140,Cincinnati OH-KY-IN
47020,52163,20962,1034,646,889,184300,1103,39.7,2017,,
47022,69470,30203,3266,619,769,211900,1505,41.6,2017,17140,Cincinnati OH-KY-IN
47023,52857,24016,1433,425,883,97500,892,40.1,2017,,
47024,51480,18893,3316,492,653,98400,901,33.5,2017,,
47025,62721,32180,22682,641,732,160400,1241,41.8,2017,17140,Cincinnati OH-KY-IN
47030,56612,27020,2075,335,629,145800,1104,35.4,2017,,
47031,55088,25740,5326,617,761,135500,1117,43.5,2017,17140,Cincinnati OH-KY-IN
47032,56935,27035,3121,724,942,126800,1072,39.3,2017,17140,Cincinnati OH-KY-IN
47036,74375,29438,1052,589,728,195300,1348,41.2,2017,,
47037,47335,20198,4507,431,658,116300,1045,38,2017,,
47038,36620,16868,1695,484,688,131300,1111,36.3,2017,,
47040,51607,25794,5201,546,755,128200,1121,46,2017,17140,Cincinnati OH-KY-IN
47041,61563,27423,6235,436,684,158300,1167,41.5,2017,17140,Cincinnati OH-KY-IN
47042,53931,25379,4514,428,549,120200,1074,41.8,2017,,
47043,41632,23148,5894,516,640,113600,1017,44.4,2017,,
47060,72580,31555,6121,540,677,183000,1307,44.9,2017,17140,Cincinnati OH-KY-IN
47102,40724,22906,7250,535,771,84700,948,42.2,2017,31140,Louisville/Jefferson County KY-IN
47106,62963,28388,4753,640,897,141800,1100,42.3,2017,31140,Louisville/Jefferson County KY-IN
47108,41875,20375,2398,293,506,106300,923,37.8,2017,31140,Louisville/Jefferson County KY-IN
47111,57352,25921,15953,589,779,147800,1227,36.9,2017,31140,Louisville/Jefferson County KY-IN
47112,55806,28056,16704,528,689,146400,1053,42.4,2017,31140,Louisville/Jefferson County KY-IN
47115,40701,22743,2572,404,516,126900,969,50.2,2017,31140,Louisville/Jefferson County KY-IN
47117,59628,24186,4272,529,705,119600,1061,42,2017,31140,Louisville/Jefferson County KY-IN
47118,38438,18090,3410,292,397,87600,936,41,2017,,
47119,87674,44732,11410,548,852,243900,1678,42.7,2017,31140,Louisville/Jefferson County KY-IN
47122,76235,31941,10482,617,800,198600,1423,39.1,2017,31140,Louisville/Jefferson County KY-IN
47124,75404,32005,4362,685,698,184000,1267,39.7,2017,31140,Louisville/Jefferson County KY-IN
47125,49500,24265,1619,521,845,92000,962,46.3,2017,31140,Louisville/Jefferson County KY-IN
47126,66351,28852,4463,588,830,148300,1197,40.5,2017,31140,Louisville/Jefferson County KY-IN
47129,40991,22379,19674,614,766,102600,941,40.9,2017,31140,Louisville/Jefferson County KY-IN
47130,51738,26932,45802,654,789,125900,1077,38.6,2017,31140,Louisville/Jefferson County KY-IN
47135,58854,26214,1171,474,944,139500,1051,50.1,2017,31140,Louisville/Jefferson County KY-IN
47136,68942,29410,4642,574,775,162600,1273,40.9,2017,31140,Louisville/Jefferson County KY-IN
47137,38553,21210,1543,363,498,80600,883,48.8,2017,31140,Louisville/Jefferson County KY-IN
47138,57964,24577,5097,565,734,116700,1116,39.4,2017,31140,Louisville/Jefferson County KY-IN
47140,39570,18828,2541,426,633,95100,953,45.7,2017,,
47141,48698,20985,1650,527,727,156000,1132,36.5,2017,31140,Louisville/Jefferson County KY-IN
47143,70208,29728,3013,511,629,181400,1206,34.3,2017,31140,Louisville/Jefferson County KY-IN
47145,47841,22478,2023,390,612,97100,1036,36.9,2017,31140,Louisville/Jefferson County KY-IN
47147,54167,23890,1183,640,787,152600,1004,35.3,2017,31140,Louisville/Jefferson County KY-IN
47150,48737,26726,48123,610,763,126900,1079,39.8,2017,31140,Louisville/Jefferson County KY-IN
47161,58819,25683,3684,530,844,144300,1166,39.1,2017,31140,Louisville/Jefferson County KY-IN
47164,36528,22057,3621,455,559,98800,1015,44.6,2017,31140,Louisville/Jefferson County KY-IN
47165,55982,24706,6285,485,638,111100,1094,43,2017,31140,Louisville/Jefferson County KY-IN
47167,44124,23425,14552,441,633,103600,933,40.9,2017,31140,Louisville/Jefferson County KY-IN
47170,51402,24289,14435,539,763,105800,989,41.6,2017,31140,Louisville/Jefferson County KY-IN
47172,76363,32660,17457,743,968,162700,1191,37.1,2017,31140,Louisville/Jefferson County KY-IN
47201,55259,29845,44221,711,894,131900,1145,37.3,2017,18020,Columbus IN
47203,60791,32267,27043,657,785,158400,1179,40.7,2017,18020,Columbus IN
47220,53346,21417,5650,529,734,126500,1074,39.2,2017,,
47223,52829,24370,1410,616,832,96000,958,40.9,2017,,
47227,54745,23669,2142,465,714,119400,1106,37.8,2017,,
47229,51483,26211,3010,432,636,87100,929,40.4,2017,,
47230,49125,22161,1477,669,754,91800,997,51,2017,,
47231,42309,24180,945,625,908,126400,1075,48.5,2017,,
47232,58063,22540,2996,605,864,116300,1008,41.8,2017,18020,Columbus IN
47234,65179,26627,1765,663,763,132300,1015,36.9,2017,26900,Indianapolis-Carmel-Anderson IN
47240,53249,26251,21518,600,765,127300,1048,38.1,2017,26900,Indianapolis-Carmel-Anderson IN
47243,49638,20566,6232,564,749,111500,978,32.5,2017,,
47244,46813,21267,762,750,933,107200,897,34.3,2017,18020,Columbus IN
47246,59804,25630,4509,581,754,116800,975,40.6,2017,18020,Columbus IN
47250,49736,26918,22001,545,712,121300,999,42,2017,,
47260,37198,20518,1733,380,659,77100,857,37.8,2017,,
47263,46563,18018,225,575,900,91000,1147,36.1,2017,,
47265,46149,22906,20540,525,715,96700,1004,39.2,2017,,
47272,48571,22598,2276,615,892,103000,831,40.6,2017,26900,Indianapolis-Carmel-Anderson IN
47273,48333,20990,1677,672,1100,127800,964,38,2017,,
47274,49147,23626,30654,569,739,123200,1044,37.7,2017,18020,Columbus IN
47281,68000,31514,1301,521,802,124700,1119,41,2017,31140,Louisville/Jefferson County KY-IN
47282,43000,25755,375,467,645,98000,821,42.7,2017,,
47283,48393,23840,3197,511,789,112700,881,43.5,2017,18020,Columbus IN
47302,32250,19220,26736,496,665,58500,760,41.7,2017,34620,Muncie IN
47303,31865,19796,25559,539,705,74200,843,29.3,2017,34620,Muncie IN
47304,51964,29234,31723,655,810,114900,978,35.8,2017,34620,Muncie IN
47305,23634,16315,3639,491,595,53300,783,37.6,2017,34620,Muncie IN
47320,52250,28849,3699,402,555,88000,901,48.6,2017,34620,Muncie IN
47324,30625,18167,136,725,875,80400,775,56,2017,,
47326,48875,16783,2106,413,671,100800,794,26.1,2017,23060,Fort Wayne IN
47327,41065,21340,4509,482,659,82100,807,43.1,2017,,
47330,52821,27580,5688,562,851,116500,959,41.3,2017,,
47331,40738,22220,22673,489,678,81100,896,42.3,2017,17140,Cincinnati OH-KY-IN
47334,56212,28477,3216,550,801,110100,960,44.1,2017,34620,Muncie IN
47335,30938,21233,669,407,531,66400,946,49.6,2017,,
47336,37724,21236,3402,410,619,66700,844,41,2017,34620,Muncie IN
47337,46250,18789,151,463,663,71100,940,29.9,2017,,
47338,49405,23003,2655,520,776,82800,823,40.1,2017,34620,Muncie IN
47340,52063,24410,2885,469,647,84600,982,40.4,2017,,
47341,53365,30131,2188,499,778,97600,1005,37.2,2017,,
47342,52572,26069,2552,345,581,79500,785,41.3,2017,34620,Muncie IN
47344,31250,12525,118,563,1063,72900,671,30.3,2017,,
47345,59271,22472,1374,439,657,110900,1186,41.2,2017,,
47346,50082,25038,3881,473,683,98600,966,41.6,2017,,
47348,41376,23015,9312,441,617,68700,847,43.2,2017,34620,Muncie IN
47351,51429,13841,604,500,738,76400,830,27.6,2017,,
47352,47045,20185,1083,568,900,95200,871,38.9,2017,,
47353,47150,22337,5619,535,809,118200,1008,41,2017,17140,Cincinnati OH-KY-IN
47354,42500,28953,1271,438,586,98000,884,43.8,2017,34620,Muncie IN
47355,43917,22753,2719,480,732,83800,917,43.6,2017,,
47356,52996,26292,5505,503,696,122900,1068,45.1,2017,26900,Indianapolis-Carmel-Anderson IN
47357,50893,22002,1030,514,807,83200,1060,44.8,2017,,
47358,45917,32154,913,538,825,87000,919,39.2,2017,,
47359,40888,22181,3025,392,584,74100,894,45.3,2017,23060,Fort Wayne IN
47360,45952,30180,1345,388,475,109100,1008,45,2017,,
47361,55208,23807,225,508,700,66800,977,42.5,2017,,
47362,43265,22080,29865,513,679,87400,921,42.4,2017,,
47368,51488,24506,3232,428,630,88500,948,45.4,2017,34620,Muncie IN
47369,43750,21665,1272,371,548,75500,792,43.9,2017,,
47371,45605,20438,12613,415,615,95000,902,40.3,2017,,
47373,41875,21175,2309,344,560,62800,711,43.5,2017,,
47374,39038,23353,45883,494,658,96000,916,41.1,2017,17140,Cincinnati OH-KY-IN
47380,45335,23601,1752,355,553,72300,842,40.3,2017,,
47381,27000,12924,201,417,525,48100,725,27.2,2017,,
47382,38250,18073,175,411,525,40600,567,38.5,2017,,
47383,57292,26601,3021,570,912,116800,1006,43.4,2017,34620,Muncie IN
47384,53088,24982,1761,510,720,87600,928,37.9,2017,26900,Indianapolis-Carmel-Anderson IN
47385,57000,27649,1379,512,721,97700,1052,45.3,2017,,
47386,61875,26263,1407,567,628,127500,1144,48.9,2017,34620,Muncie IN
47387,47115,22317,683,562,840,105300,1041,34.3,2017,,
47388,44583,18853,338,531,658,85600,906,33.8,2017,,
47390,36706,18323,4954,421,546,64200,829,41.5,2017,,
47393,67723,21372,1795,661,921,136600,1111,39.3,2017,,
47394,46366,24922,8207,490,632,83400,838,42,2017,,
47396,55953,31862,7077,569,683,127800,1121,39.2,2017,34620,Muncie IN
47401,52366,35120,42998,822,956,221300,1386,31.1,2017,14020,Bloomington IN
47403,49891,27194,33052,664,829,138800,1012,34,2017,14020,Bloomington IN
47404,37464,22590,23309,659,784,153600,1162,29.7,2017,14020,Bloomington IN
47408,29981,20896,25701,758,880,185400,1283,23.3,2017,14020,Bloomington IN
47420,69125,17024,444,703,807,70400,841,35.3,2017,,
47421,47011,25187,27421,506,681,113300,998,43.5,2017,14020,Bloomington IN
47424,52573,27239,8746,413,542,114400,1084,46.2,2017,,
47429,57900,29686,8628,572,710,133800,1026,41,2017,14020,Bloomington IN
47432,40130,23008,4790,462,676,89800,1006,45.8,2017,,
47433,58575,28455,4363,519,686,116600,1150,40.6,2017,14020,Bloomington IN
47436,51375,28084,1533,445,669,108400,1033,48.6,2017,14020,Bloomington IN
47438,46172,22716,4442,456,631,68800,887,38.5,2017,45460,Terre Haute IN
47441,48111,25967,9541,417,586,82600,959,43.5,2017,,
47443,47266,21553,1259,422,656,97000,1101,39.9,2017,,
47446,51677,23295,10505,421,579,95800,965,40.7,2017,,
47448,53616,33505,6851,713,884,182800,1287,54.9,2017,26900,Indianapolis-Carmel-Anderson IN
47449,47500,35688,273,329,494,102500,729,44.8,2017,,
47451,43194,24866,1128,382,489,92400,917,43.1,2017,,
47452,53079,23518,4916,388,551,105700,964,40.7,2017,31140,Louisville/Jefferson County KY-IN
47454,38350,20786,7593,458,615,84000,870,39.7,2017,,
47456,53264,23050,1672,611,906,109800,1089,43.5,2017,14020,Bloomington IN
47459,53500,22797,4070,437,758,129300,1067,39.2,2017,14020,Bloomington IN
47460,50649,25384,10808,485,701,120900,1096,45.7,2017,14020,Bloomington IN
47462,64444,26370,4479,474,684,139000,1057,32.9,2017,14020,Bloomington IN
47464,34688,18877,209,389,389,70300,759,48.3,2017,14020,Bloomington IN
47465,49550,20559,612,366,563,95300,784,50.3,2017,,
47469,35938,22099,1658,378,558,92600,972,40.7,2017,,
47470,46046,27505,1643,541,691,105700,982,45.4,2017,,
47471,50592,23696,2604,288,383,90000,918,40.8,2017,14020,Bloomington IN
47501,44903,22642,17796,475,646,98900,969,39.3,2017,,
47512,42627,20040,3973,434,597,56100,770,38.3,2017,,
47513,53571,24180,2354,331,480,113200,896,45.6,2017,,
47516,66875,31089,1251,409,416,103600,1100,41.3,2017,,
47520,38319,20572,3013,403,556,83400,799,43.6,2017,,
47522,55577,17864,384,418,675,55000,821,25.9,2017,,
47523,51019,22683,3337,371,484,109800,1038,41.6,2017,21780,Evansville IN-KY
47528,42321,22703,406,397,655,43000,775,48.1,2017,,
47529,38468,19951,1163,389,641,71800,750,36.8,2017,,
47532,67737,27448,4505,485,658,153300,987,44.9,2017,,
47537,76310,26560,993,408,812,114900,1066,40.4,2017,21780,Evansville IN-KY
47541,65938,25901,1229,430,650,99600,1100,38.8,2017,21780,Evansville IN-KY
47542,53404,24284,10008,400,552,129100,1062,37.9,2017,,
47546,57211,31423,21066,453,566,156500,1118,41.8,2017,,
47553,52351,23337,8257,447,540,113800,1071,36.7,2017,,
47557,54549,24163,1814,444,631,111600,915,31.9,2017,,
47558,57461,18736,5583,475,625,183100,928,25.4,2017,,
47561,47500,23191,1541,260,435,106000,1308,39.2,2017,45460,Terre Haute IN
47562,47934,23065,4201,414,566,127800,1052,34.6,2017,,
47567,52982,27157,6071,410,617,95600,978,44.1,2017,,
47568,38387,20715,758,360,471,81300,823,46.2,2017,,
47575,66971,30490,1113,473,655,201400,1247,39.3,2017,,
47577,62768,29431,1187,284,527,121300,1000,45.6,2017,,
47578,53155,28072,838,525,810,89900,898,48.6,2017,,
47579,70804,32899,2724,540,540,169300,1270,42.5,2017,,
47581,48176,25703,4030,236,478,94900,1035,46.8,2017,,
47584,42500,25362,135,425,633,62500,786,55.3,2017,,
47585,51111,17691,695,324,674,86300,968,18.4,2017,,
47586,49231,25130,10760,456,601,105800,919,42.8,2017,,
47588,40750,27779,496,425,538,76200,918,51.6,2017,,
47591,43636,23435,25935,508,688,100800,929,37.8,2017,,
47597,53636,25045,922,369,604,119600,1005,41.9,2017,,
47598,46563,23146,3352,432,780,69900,918,38.5,2017,,
47601,53500,28918,14163,441,667,124300,1128,42.5,2017,21780,Evansville IN-KY
47610,53375,24068,5121,629,845,107300,947,36,2017,21780,Evansville IN-KY
47611,70179,32113,1305,358,419,96000,1111,47.3,2017,,
47612,51842,26859,661,475,600,80100,862,50.1,2017,21780,Evansville IN-KY
47613,73393,31127,2880,420,535,138900,1137,41,2017,21780,Evansville IN-KY
47615,47697,21260,1764,512,807,83600,852,40.9,2017,,
47619,57500,27878,1735,437,718,121200,1036,42.1,2017,21780,Evansville IN-KY
47620,58238,31479,12775,480,677,130500,1029,42.3,2017,21780,Evansville IN-KY
47630,74469,37709,35920,719,876,171000,1341,39.9,2017,21780,Evansville IN-KY
47631,61637,31227,2066,574,765,145800,1021,52.1,2017,21780,Evansville IN-KY
47633,50000,25389,2769,398,746,131900,1015,37.2,2017,21780,Evansville IN-KY
47634,50302,22908,2414,510,639,86400,924,35.9,2017,,
47635,49255,24828,5436,478,717,111300,937,45.9,2017,,
47637,52697,23903,1351,357,538,131300,1120,42.7,2017,21780,Evansville IN-KY
47638,67125,33110,3747,521,626,165000,1118,42.3,2017,21780,Evansville IN-KY
47639,90511,35942,4221,497,624,206000,1488,37.2,2017,21780,Evansville IN-KY
47648,59071,32202,4277,486,718,129700,1140,43.1,2017,,
47649,65265,26381,1560,525,833,102400,1306,44.6,2017,,
47654,45000,30421,42,413,513,66300,1042,42,2017,,
47660,45867,26004,4828,462,708,88800,891,44,2017,21780,Evansville IN-KY
47665,50377,24458,3655,394,640,110100,989,41,2017,,
47666,39886,23273,1797,439,720,67100,920,38.4,2017,,
47670,47184,25478,12064,488,647,94900,888,39,2017,,
47683,70000,25526,155,541,785,102300,950,33.5,2017,,
47708,32727,52634,326,539,591,256900,1425,51.8,2017,21780,Evansville IN-KY
47710,35762,21841,19333,508,643,88900,954,40.3,2017,21780,Evansville IN-KY
47711,50844,25867,32248,547,801,123700,1046,41.1,2017,21780,Evansville IN-KY
47712,48544,26879,27074,584,765,131400,1054,32.5,2017,21780,Evansville IN-KY
47713,24947,17323,10405,510,664,61500,850,37.7,2017,21780,Evansville IN-KY
47714,35868,19846,34587,544,743,85600,885,34.3,2017,21780,Evansville IN-KY
47715,42251,30226,26802,645,800,134700,1086,38.5,2017,21780,Evansville IN-KY
47720,60480,31715,17403,670,821,150900,1168,45.8,2017,21780,Evansville IN-KY
47725,86626,44965,17044,980,1292,194100,1472,38.7,2017,21780,Evansville IN-KY
47802,42001,25193,35325,551,723,112700,1101,38.2,2017,45460,Terre Haute IN
47803,48930,27179,20750,625,863,105900,928,34.3,2017,45460,Terre Haute IN
47804,35150,18213,11359,501,698,65600,770,36.1,2017,45460,Terre Haute IN
47805,52727,24388,12553,527,719,103900,922,42.1,2017,45460,Terre Haute IN
47807,20389,13760,12107,515,652,50800,815,29.3,2017,45460,Terre Haute IN
47832,51917,26988,1031,313,672,79300,888,46.3,2017,,
47834,49960,24793,19294,460,652,100300,1020,42.4,2017,45460,Terre Haute IN
47838,52604,12630,3625,401,647,80800,925,40.1,2017,45460,Terre Haute IN
47840,62386,22878,1839,391,645,127900,1045,33.2,2017,45460,Terre Haute IN
47841,47434,20704,2167,350,583,86100,883,38.4,2017,45460,Terre Haute IN
47842,43295,22735,9630,406,558,73000,850,43.4,2017,45460,Terre Haute IN
47846,56172,25701,444,175,425,88200,1071,48.1,2017,45460,Terre Haute IN
47847,55893,26117,1254,400,606,95900,900,37.5,2017,45460,Terre Haute IN
47848,46875,25190,1856,475,745,72800,909,42.6,2017,45460,Terre Haute IN
47850,54781,24308,2424,384,658,87200,904,38.7,2017,45460,Terre Haute IN
47853,53750,27095,97,567,730,81700,763,34.9,2017,45460,Terre Haute IN
47855,37500,15898,480,423,721,55200,850,39.5,2017,45460,Terre Haute IN
47857,48917,22132,431,460,920,67300,755,55.2,2017,45460,Terre Haute IN
47859,51875,21931,941,331,912,76700,816,47.7,2017,,
47860,41500,16147,418,454,655,34300,500,45.1,2017,,
